BHID,FROM,TO,AU_AVG_GT
14345,117.56136,118.99392,0.003
14345,122.56008,123.04776,0.017
14345,130.4544,130.78968,0.017
14345,130.78968,131.42976,0.017
14345,133.35,134.81304,0.003
14345,136.33704,137.80008,0.003
14345,141.79296,142.58544,0.154
14345,143.74368,144.41424,0.874
14345,163.70808,164.16528,0.017
14345,165.354,166.4208,0.003
14345,167.42664,169.4688,0.003
14345,172.94352,174.31512,0.003
14345,206.0448,207.5688,0.003
14345,207.5688,209.0928,0.003
14345,214.18296,215.61552,0.003
14345,217.04808,218.48064,0.003
14345,219.33408,219.63888,0.003
14345,223.17456,223.63176,0.003
14345,235.42752,235.79328,0.003
14345,240.1824,240.4872,0.003
14345,243.87048,244.26672,0.003
14345,244.26672,245.6688,0.003
14400,5.7912,6.5532,0.017
14400,6.5532,7.4676,0.003
14400,7.4676,8.59536,0.003
14400,8.59536,9.4488,0.003
14400,10.3632,11.7348,0.003
14400,12.954,14.3256,0.003
14400,18.71472,20.1168,0.017
14400,26.85288,28.52928,0.003
14400,30.84576,32.3088,0.003
14400,36.4236,37.7952,0.017
14400,39.1668,39.68496,0.034
14400,39.68496,40.02024,0.737
14400,40.02024,40.5384,0.017
14400,41.81856,43.25112,0.003
14400,48.64608,50.292,0.003
14400,50.292,51.60264,0.003
14400,51.60264,53.12664,0.003
14400,53.12664,54.52872,0.003
14400,54.52872,56.02224,0.003
14400,56.02224,57.42432,0.003
14400,57.42432,58.2168,0.034
14400,58.2168,58.55208,0.017
14400,58.55208,59.7408,0.017
14400,59.7408,60.59424,0.017
14400,60.59424,61.05144,0.823
14400,61.05144,62.484,0.274
14400,62.484,63.0936,4.234
14400,63.0936,64.58712,0.017
14400,64.58712,65.95872,0.003
14400,65.95872,67.42176,0.003
14400,67.42176,68.39712,0.003
14400,68.39712,68.79336,0.017
14400,68.79336,69.61632,0.003
14400,69.61632,71.10984,0.017
14400,71.10984,72.63384,0.003
14400,72.63384,72.9996,0.017
14400,72.9996,74.3712,0.017
14400,74.3712,75.2856,0.034
14400,75.2856,75.80376,0.309
14400,75.80376,76.41336,0.017
14400,76.41336,76.71816,0.017
14400,76.71816,77.63256,0.017
14400,77.63256,79.00416,0.017
14400,79.00416,79.43088,0.103
14400,79.43088,80.37576,0.017
14400,80.37576,81.0768,0.017
14400,81.0768,82.50936,0.003
14400,82.50936,83.9724,0.003
14400,83.9724,86.07552,0.003
14400,86.07552,87.56904,0.003
14400,91.50096,91.86672,0.017
14400,91.86672,92.41536,0.003
14400,92.41536,92.87256,0.137
14400,92.87256,93.5736,0.034
14400,93.5736,93.96984,0.017
14400,93.96984,94.6404,0.017
14400,101.98608,103.4796,0.003
14400,103.4796,103.81488,0.909
14400,103.81488,105.156,0.003
14400,105.156,106.3752,0.003
14400,106.46664,107.22864,0.003
14400,107.22864,107.71632,0.003
14400,107.71632,108.38688,0.003
14400,108.38688,109.05744,0.003
14400,109.05744,109.94136,0.003
14400,112.9284,114.39144,0.003
14400,123.99264,125.5776,0.003
14400,126.9492,128.016,0.003
14400,128.016,128.9304,0.017
14400,128.9304,129.8448,0.003
14400,129.8448,131.58216,0.003
14400,131.58216,133.38048,0.003
14400,140.08608,140.39088,0.003
14400,151.57704,152.0952,0.034
14400,153.4668,154.86888,0.003
14400,158.496,159.92856,0.003
14400,161.33064,162.73272,0.003
14400,164.8968,165.38448,0.003
14400,168.92016,170.688,0.003
14400,176.022,176.38776,0.003
14400,181.6608,183.39816,0.003
14400,183.39816,184.83072,0.003
14400,184.83072,186.32424,0.003
14400,186.32424,187.7568,0.003
14400,187.7568,189.2808,0.003
14400,189.2808,190.68288,0.003
14400,191.53632,191.8716,0.017
14400,191.8716,192.1764,0.154
14400,192.1764,192.51168,0.034
14400,194.24904,194.64528,0.034
14400,194.64528,195.04152,0.069
14400,195.04152,195.59016,0.017
14400,197.63232,198.2724,0.003
14400,198.2724,198.63816,0.003
14400,198.63816,199.27824,0.003
14400,200.61936,201.53376,0.003
14400,204.61224,204.978,0.003
14400,204.978,205.46568,0.003
14400,205.46568,205.98384,0.003
14400,205.98384,206.98968,0.069
14400,206.98968,208.1784,0.003
14400,208.1784,209.55,0.003
14400,209.55,211.04352,0.003
14400,211.04352,211.6836,0.003
14400,214.06104,214.33536,0.003
14400,219.7608,220.0656,0.103
14400,221.83344,222.3516,0.069
14400,222.3516,223.5708,0.017
14400,229.91064,230.33736,0.017
14400,239.5728,240.30432,0.003
14400,240.30432,240.792,0.789
14400,240.792,241.37112,0.086
14400,241.37112,243.29136,0.017
14400,244.72392,246.67464,0.003
14400,246.67464,248.35104,0.003
14400,248.35104,250.42368,0.003
14400,250.42368,250.94184,0.003
14400,250.94184,251.70384,0.003
14400,251.70384,253.25832,0.003
14400,254.8128,255.20904,0.003
14400,255.20904,255.60528,0.003
14400,255.60528,256.1844,0.003
14400,258.50088,258.89712,0.003
14400,258.89712,259.32384,0.003
14400,259.32384,259.78104,0.017
14400,259.78104,261.12216,0.003
14400,261.12216,261.45744,0.003
14400,261.45744,262.34136,0.003
14400,262.34136,262.67664,2.64
14400,262.67664,264.17016,0.017
14400,264.17016,265.38936,0.003
14400,265.38936,265.72464,5.794
14400,265.72464,267.0048,0.017
14400,267.0048,268.46784,0.003
14400,268.46784,269.748,0.003
14400,269.748,270.9672,0.017
14400,270.9672,272.30832,0.017
14400,272.30832,273.7104,0.017
14400,273.7104,274.6248,0.017
14400,274.6248,274.96008,0.017
14400,274.96008,275.844,0.017
14400,281.29992,282.42768,0.003
14400,293.88816,294.25392,0.003
14400,306.08016,306.35448,0.017
14400,306.35448,307.45176,0.003
14400,307.45176,308.94528,0.003
14400,308.94528,310.34736,0.003
14400,310.34736,311.87136,0.003
14400,311.87136,313.24296,0.003
14400,313.24296,314.706,0.003
14400,314.706,316.0776,0.003
14400,316.0776,317.6016,0.003
14400,317.6016,318.2112,0.003
14400,319.1256,320.3448,0.003
14400,364.90656,366.522,0.017
14400,366.522,366.8268,0.017
14400,366.8268,368.25936,0.003
14400,368.25936,369.2652,0.003
14400,369.2652,369.57,0.017
14400,369.57,370.97208,0.017
14400,370.97208,372.4656,0.003
14400,372.4656,373.9896,0.003
14400,373.9896,374.2944,0.754
14400,374.2944,375.2088,0.034
14400,375.2088,375.60504,8.554
14400,375.60504,376.7328,0.034
14400,376.7328,377.3424,0.017
14400,377.3424,377.58624,1.8
14400,377.58624,378.92736,0.017
14400,378.92736,380.35992,0.003
14400,380.35992,381.48768,0.003
14400,381.48768,381.82296,0.003
14400,381.82296,383.25552,0.003
14400,383.25552,384.71856,0.003
14400,384.71856,386.12064,0.003
14400,386.12064,387.5532,0.003
14400,387.5532,388.10184,0.617
14400,388.10184,389.65632,0.003
14400,389.65632,390.02208,0.003
14400,390.02208,390.38784,0.003
14400,394.01496,394.31976,0.003
14400,402.82368,403.12848,0.003
14400,418.24656,419.4048,0.003
14972,33.40608,33.57372,0.003
14972,33.57372,33.81756,0.003
14972,36.2712,36.4998,0.003
14972,38.4048,38.61816,0.003
14972,40.29456,40.78224,0.003
14972,43.83024,44.56176,0.003
14972,46.482,46.7868,0.003
14972,56.2356,56.72328,0.003
14972,75.5904,75.95616,0.003
14972,85.344,85.60308,0.003
14972,90.8304,91.31808,1.834
14972,96.4692,96.74352,0.003
14972,98.11512,98.26752,0.003
14972,103.60152,103.81488,0.003
14972,107.8992,108.26496,0.003
14972,116.64696,116.92128,0.003
14972,118.35384,118.65864,0.003
14972,142.0368,142.15872,0.003
14972,159.5628,159.95904,0.003
14972,160.44672,160.84296,0.003
14972,160.84296,161.45256,0.003
14972,161.45256,162.33648,0.003
14972,162.33648,162.73272,0.003
14972,162.88512,163.83,0.003
14972,163.83,164.16528,0.003
14972,188.61024,189.37224,0.069
14972,189.37224,190.07328,0.003
14972,190.07328,190.83528,0.003
14972,190.83528,191.4144,0.003
14972,191.4144,192.1764,0.003
14972,192.1764,192.9384,0.003
14972,193.13042,193.73088,0.003
14972,194.4624,195.16344,0.003
14972,195.16344,195.92544,0.003
14972,195.92544,196.596,0.003
14972,197.0532,197.41896,0.003
14972,197.63232,198.02856,0.003
14972,198.30288,198.69912,0.003
14972,198.91248,199.67448,0.069
14972,199.67448,200.61936,1.834
14972,204.76464,205.34376,0.003
14972,210.49488,211.2264,0.003
14972,212.01888,212.598,0.003
14972,212.598,213.08568,0.003
14972,213.8172,214.2744,0.257
14972,219.54744,220.00464,0.003
14972,222.07728,222.83928,0.003
14972,223.81464,224.57664,0.003
14972,224.9424,225.7044,0.003
14972,230.82504,231.58704,0.789
14972,234.3912,235.1532,0.003
14972,237.1344,238.0488,0.003
14972,241.03584,241.7064,0.003
14972,246.2784,246.97944,0.003
14972,248.77776,249.38736,0.003
14972,250.05792,250.51512,0.003
14972,257.92176,258.37896,0.003
14972,258.71424,259.2324,0.003
14972,259.2324,259.93344,0.003
14972,259.93344,260.4516,0.003
14972,260.4516,261.5184,0.003
14972,266.42568,266.82192,0.003
14972,267.94968,269.4432,0.003
14972,269.4432,270.6624,0.003
14972,270.6624,271.79016,0.003
14972,272.39976,273.00936,0.003
14972,275.35632,275.844,0.003
14972,276.7584,277.39848,0.003
14972,280.29408,281.178,0.003
14972,281.87904,282.58008,0.003
14972,282.58008,283.3116,0.003
14972,283.3116,284.3784,0.003
14972,287.1216,287.67024,0.003
14972,289.19424,289.95624,0.003
14972,291.9984,292.7604,0.003
14972,294.07104,294.77208,0.003
14972,296.7228,297.85056,0.003
14972,300.77664,302.11776,3.429
14972,304.1904,305.1048,0.003
14972,305.13528,305.65344,0.003
14972,305.65344,306.08016,0.003
14972,306.08016,306.56784,0.003
14972,306.56784,307.11648,0.003
14972,307.11648,307.66512,0.003
14972,307.66512,308.06136,0.003
14972,308.06136,308.79288,0.003
14972,308.79288,309.372,0.003
14972,309.92064,310.62168,0.003
14972,311.77992,312.35904,0.003
14972,314.34024,315.25464,0.003
14972,316.04712,316.74816,0.003
14972,318.24168,318.94272,0.003
14972,320.40576,321.16776,0.003
14972,321.16776,321.7164,0.003
14972,323.20992,324.09384,0.003
14972,324.42912,325.00824,0.003
14972,325.00824,325.5264,0.003
14972,325.89216,326.41032,0.003
14972,326.898,327.56856,0.003
14972,327.56856,328.08672,0.003
14972,328.45248,329.39736,0.003
14972,332.01864,332.8416,0.003
14972,333.2988,334.0608,0.003
14972,335.31048,336.01152,0.003
14972,336.01152,336.4992,0.003
14972,337.7184,338.38896,0.003
14972,339.15096,339.79104,0.003
14972,339.79104,340.3092,0.003
14972,343.41816,344.21064,0.003
14972,346.5576,347.38056,0.003
14972,348.56928,349.3008,0.003
14972,351.46488,352.13544,0.003
14972,353.23272,353.7204,0.003
14972,355.88448,356.64648,0.003
14972,359.0544,359.87736,0.003
14972,361.61472,362.34624,0.003
14972,363.07776,363.83976,0.003
14972,363.83976,364.57128,0.003
14972,365.1504,366.00384,0.003
14972,366.94872,367.52784,0.003
14972,369.02136,369.75288,0.003
14972,374.69064,375.33072,0.003
14972,375.33072,376.18416,0.003
14972,376.30608,376.91568,0.003
14972,379.20168,380.02464,0.003
14972,381.39624,382.15824,0.003
14972,382.15824,382.92024,0.003
14972,385.05384,385.75488,0.003
14972,385.75488,386.4864,0.003
14972,387.18744,387.97992,0.003
14972,388.71144,389.19912,0.003
14972,391.0584,391.668,0.003
14972,394.01496,395.08176,0.003
14973,3.9624,4.45008,0.003
14973,4.45008,5.0292,0.003
14973,5.0292,5.60832,0.003
14973,5.60832,6.37032,0.003
14973,8.04672,8.8392,0.003
14973,10.42416,11.24712,0.003
14973,13.38072,14.23416,0.003
14973,15.24,15.78864,0.003
14973,16.764,17.43456,0.003
14973,17.526,18.1356,0.003
14973,24.96312,25.78608,0.003
14973,27.49296,28.28544,0.003
14973,32.3088,32.9184,0.003
14973,33.61944,34.41192,0.003
14973,41.05656,41.23944,0.003
14973,43.95216,45.1104,0.003
14973,45.4152,46.11624,0.003
14973,48.1584,48.768,0.003
14973,49.62144,50.292,0.003
14973,50.292,51.054,0.003
14973,51.57216,52.05984,0.003
14973,52.66944,53.21808,0.003
14973,53.21808,53.82768,0.003
14973,54.31536,54.83352,0.003
14973,55.29072,56.11368,0.003
14973,56.93664,57.42432,0.003
14973,59.1312,59.61888,0.003
14973,59.61888,60.28944,0.003
14973,60.28944,60.92952,0.003
14973,61.81344,62.39256,0.003
14973,62.39256,63.12408,0.003
14973,63.12408,63.88608,0.003
14973,65.41008,66.20256,0.003
14973,79.00416,79.73568,0.003
14973,79.73568,80.4672,0.003
14973,82.02168,82.81416,0.003
14973,85.00872,85.8012,0.003
14973,85.8012,86.53272,0.003
14973,86.83752,87.44712,0.003
14973,89.39784,90.19032,0.003
14973,91.50096,92.17152,0.003
14973,93.45168,94.12224,0.003
14973,99.85248,100.7364,0.003
14973,101.8032,102.5652,0.003
14973,105.03408,106.0704,0.003
14973,108.69168,109.24032,0.003
14973,109.97184,110.52048,0.003
14973,114.9096,115.54968,0.003
14973,118.01856,118.47576,0.003
14973,125.4252,126.24816,0.003
14973,128.10744,128.6256,0.003
14973,133.74624,134.32536,0.003
14973,139.26312,139.81176,0.003
14973,151.7904,152.8572,0.003
14973,157.1244,157.8864,0.003
14973,157.8864,158.6484,0.003
14973,158.6484,159.31896,0.003
14973,159.31896,160.08096,0.003
14973,160.08096,160.81248,0.003
14973,178.94808,179.58816,0.003
14973,184.73928,185.68416,0.003
14973,189.82944,190.62192,0.017
14973,190.62192,191.4144,0.003
14973,191.4144,192.3288,0.003
14973,197.8152,198.54672,0.003
14973,198.54672,199.27824,0.003
14973,199.82688,200.5584,0.003
14973,200.5584,201.04608,0.003
14973,203.6064,206.6544,0.137
14973,220.5228,221.22384,0.003
14973,221.22384,221.8944,0.003
14973,221.8944,222.59544,0.003
14973,222.59544,223.35744,0.003
14973,225.88728,226.83216,0.003
14973,227.31984,227.86848,0.003
14973,231.9528,232.65384,0.003
14973,232.65384,233.41584,0.003
14973,233.41584,234.0864,0.003
14973,234.14736,234.8484,0.003
14973,236.64672,237.4392,0.003
14973,237.4392,237.98784,0.003
14973,239.268,239.99952,0.003
14973,241.27968,241.88928,0.003
14973,243.47424,244.26672,0.003
14973,258.74472,259.44576,0.003
14973,264.5664,265.3284,0.003
14973,267.18768,268.10208,0.003
14973,270.0528,270.57096,0.003
14973,270.9672,271.7292,0.003
14973,272.4912,273.23491,0.003
14973,275.60016,276.33168,0.003
14973,278.13,278.95296,0.003
14973,278.95296,279.654,0.003
14973,279.654,280.14168,0.003
14973,280.14168,281.29992,0.003
14973,282.8544,283.7688,0.003
14973,284.01264,284.77464,0.003
14973,284.77464,285.47568,0.003
14973,285.47568,285.93288,0.003
14973,289.77336,290.23056,0.003
14973,295.0464,295.8084,0.003
14973,298.33824,299.06976,0.003
14973,299.06976,299.83176,0.003
14973,301.1424,301.9044,0.003
14973,301.9044,302.57496,0.003
14973,307.086,308.09184,0.003
14973,308.09184,308.73192,0.003
14973,308.73192,309.372,0.003
14973,312.2676,312.81624,0.003
14973,312.81624,313.4868,0.003
14973,313.4868,314.21832,0.003
14973,314.21832,314.94984,0.003
14973,314.94984,315.74232,0.003
14973,315.74232,316.29096,0.003
14973,316.29096,316.96152,0.003
14973,319.7352,320.40576,0.003
14973,320.40576,321.22872,0.003
14973,321.22872,321.92976,0.003
14973,321.92976,322.87464,0.003
14973,322.87464,323.63664,0.343
14973,323.63664,324.33768,8.914
14973,324.33768,325.09968,8.006
14973,325.09968,325.89216,1.663
14973,325.89216,326.65416,8.777
14973,326.65416,327.41616,6.994
14973,327.41616,328.17816,0.857
14973,328.17816,328.8792,3.531
14973,328.8792,329.6412,0.6
14973,329.6412,330.37272,0.003
14973,330.37272,331.07376,0.003
14973,331.07376,331.7748,0.003
14973,331.7748,332.50632,0.003
14973,332.50632,333.26832,0.003
14973,333.26832,333.99984,0.003
14973,333.99984,334.6704,0.003
14973,334.6704,335.49336,0.003
14973,335.49336,336.43824,0.003
14973,338.20608,338.99856,0.003
14973,342.53424,343.32672,0.003
14973,345.42984,346.16136,0.003
14973,346.16136,346.8624,0.003
14973,349.9104,350.61144,0.003
14973,351.37344,352.07448,0.003
14973,353.44608,354.20808,0.003
14973,356.28072,357.0732,0.003
14973,359.29824,360.06024,0.003
14973,364.3884,365.1504,0.003
14973,367.98504,368.92992,0.003
14973,370.60632,371.2464,0.003
14973,371.2464,372.0084,0.003
14973,373.16664,373.8372,0.003
14973,377.3424,378.22632,0.003
14973,381.09144,381.9144,0.003
14973,382.15824,382.88976,0.003
14973,386.334,387.03504,0.103
14973,391.5156,392.5824,0.003
14973,398.76984,399.5928,0.003
14973,406.66416,410.44368,0.003
14974,6.096,6.97992,0.137
14974,11.00328,11.79576,0.003
14974,11.79576,13.04544,0.003
14974,13.04544,13.8684,0.003
14974,15.45336,16.12392,0.003
14974,16.85544,17.6784,0.003
14974,20.60448,21.24456,0.003
14974,21.24456,22.00656,0.003
14974,22.00656,23.50008,0.003
14974,24.6888,25.4508,0.003
14974,26.8224,27.64536,0.003
14974,32.9184,33.8328,0.154
14974,33.8328,34.86912,0.003
14974,35.75304,36.36264,0.003
14974,36.36264,36.91128,0.003
14974,46.6344,47.76216,0.003
14974,49.92624,51.02352,0.003
14974,51.02352,52.39512,0.003
14974,52.39512,53.43144,0.003
14974,55.68696,56.44896,0.003
14974,57.69864,58.46064,0.003
14974,60.8076,61.5696,0.003
14974,62.84976,63.3984,0.003
14974,65.8368,66.4464,0.003
14974,68.06184,68.94576,0.003
14974,68.94576,69.82968,0.003
14974,70.5612,71.38416,0.003
14974,73.7616,74.73696,0.003
14974,77.1144,77.90688,0.003
14974,79.76616,80.25384,0.003
14974,80.25384,80.98536,0.003
14974,80.98536,81.8388,0.003
14974,81.8388,82.53984,0.003
14974,84.97824,85.74024,0.003
14974,85.9536,86.68512,0.003
14974,88.14816,88.94064,0.003
14974,91.01328,91.7448,0.003
14974,91.7448,92.44584,0.003
14974,92.87256,93.75648,0.003
14974,93.75648,94.30512,0.003
14974,94.30512,95.03664,0.003
14974,95.03664,95.43288,0.003
14974,97.96272,98.72472,0.003
14974,99.9744,100.67544,0.003
14974,101.25456,101.98608,0.003
14974,104.72928,105.4608,0.003
14974,106.61904,107.80776,0.003
14974,109.69752,110.24616,0.003
14974,111.5568,112.28832,0.003
14974,112.28832,113.14176,0.003
14974,113.14176,113.75136,0.003
14974,113.75136,114.54384,0.003
14974,114.54384,115.2144,0.003
14974,119.57304,120.33504,0.003
14974,120.33504,121.0056,0.003
14974,121.0056,121.49328,0.003
14974,121.49328,122.13336,0.003
14974,127.77216,128.3208,0.003
14974,128.53416,129.29616,0.003
14974,129.8448,130.4544,0.003
14974,133.99008,134.75208,0.069
14974,136.94664,137.67816,0.003
14974,137.67816,138.40968,0.003
14974,140.57376,141.48816,0.003
14974,154.8384,155.81376,0.003
14974,157.734,158.55696,0.003
14974,158.73984,159.34944,0.003
14974,164.71392,165.53688,0.003
14974,173.49216,174.1932,0.003
14974,174.74184,175.5648,0.003
14974,176.05248,176.784,0.003
14974,176.784,177.48504,0.003
14974,177.48504,178.24704,0.003
14974,178.24704,178.97856,0.003
14974,178.97856,179.86248,0.003
14974,179.86248,180.50256,0.003
14974,182.60568,183.30672,0.003
14974,184.03824,184.7088,0.003
14974,186.2328,186.93384,0.003
14974,189.18936,189.8904,0.003
14974,192.42024,193.0908,0.003
14974,197.17512,197.8152,0.003
14974,198.24192,198.94296,0.003
14974,200.61936,201.25944,0.003
14974,203.6064,204.33792,0.003
14974,204.33792,205.19136,0.003
14974,209.82432,210.4644,0.003
14974,210.98256,211.6836,0.003
14974,213.63432,214.54872,0.003
14974,214.54872,215.12784,0.003
14974,218.8464,219.63888,0.003
14974,221.49816,222.22968,0.003
14974,224.66808,225.30816,0.003
14974,227.6856,228.35616,0.003
14974,228.7524,229.45344,0.003
14974,229.45344,230.55072,0.003
14974,231.3432,232.01376,0.003
14974,232.01376,232.77576,0.003
14974,232.77576,233.44632,0.003
14974,234.2388,235.06176,0.003
14974,237.92688,238.506,0.003
14974,241.0968,241.64544,0.003
14974,243.65712,244.4496,0.003
14974,244.4496,245.08968,0.003
14974,245.08968,245.88216,0.003
14974,246.2784,247.00992,0.003
14974,247.00992,247.61952,0.003
14974,247.61952,248.59488,0.086
14974,248.59488,249.53976,0.003
14974,249.53976,250.30176,0.003
14974,250.30176,250.94184,0.003
14974,253.65456,254.78232,0.003
14974,256.6416,257.37312,0.003
14974,260.84784,261.64032,0.003
14974,261.64032,262.31088,0.003
14974,262.31088,263.07288,0.003
14974,263.652,264.5664,0.003
14974,264.96264,265.69416,0.003
14974,266.51712,267.3096,0.003
14974,267.6144,268.28496,0.003
14974,268.28496,269.07744,0.003
14974,269.07744,269.9004,0.003
14974,269.9004,270.54048,0.003
14974,271.24152,271.97304,0.003
14974,271.97304,272.73504,0.003
14974,272.73504,273.4056,0.003
14974,273.4056,274.10664,0.003
14974,274.10664,274.7772,0.003
14974,274.7772,275.5392,0.003
14974,275.5392,276.24024,0.003
14974,276.24024,277.0632,0.003
14974,277.0632,277.64232,0.003
14974,281.0256,281.94,0.003
14974,281.94,282.64104,0.003
14974,282.64104,283.34208,0.003
14974,283.34208,284.0736,0.003
14974,284.0736,284.80512,0.003
14974,284.80512,285.32328,0.003
14974,286.8168,287.33496,0.003
14974,288.9504,289.8648,0.003
14974,289.8648,290.6268,0.003
14974,290.6268,291.2364,0.003
14974,291.2364,292.08984,0.003
14974,292.08984,292.79088,0.003
14974,295.5036,296.53992,0.003
14974,303.70272,304.1904,0.003
14974,308.97576,309.40248,0.003
14974,309.40248,310.2864,0.003
14974,312.17616,313.0296,0.003
14974,313.0296,313.97448,0.003
14974,316.0776,316.77864,0.003
14974,317.54064,318.42456,0.003
14974,327.47712,328.05624,0.003
14974,330.34224,330.89088,0.003
14974,330.89088,331.6224,0.003
14974,332.35392,333.39024,0.003
14974,333.39024,334.3656,0.003
14974,337.7184,338.41944,0.003
14974,339.05952,339.852,0.003
14974,342.10752,342.9,0.003
14974,347.56344,348.47784,0.003
14974,351.03816,352.01352,0.003
14974,352.01352,352.89744,0.003
14974,352.89744,353.14128,0.003
14974,353.14128,353.99472,0.003
14974,353.99472,354.66528,0.003
14974,356.55504,357.28656,0.003
14974,360.15168,360.97464,0.003
14974,363.80928,364.63224,0.003
14974,367.46688,368.1984,0.003
