,Unnamed: 0,BHID,FROM,TO,AU_AVG_GT,_id0
6027,123610,17900,35.2044,35.44824,0.017,6027
6028,123611,17900,35.44824,36.48456,0.017,6028
6029,123612,17900,36.48456,36.97224,0.017,6029
6030,123613,17900,36.97224,38.61816,0.017,6030
6031,123614,17900,38.61816,41.23944,0.017,6031
6032,123615,17900,41.23944,41.54424,0.017,6032
6033,123616,17900,41.54424,42.88536,0.017,6033
6034,123617,17900,42.88536,43.19016,0.017,6034
6035,123618,17900,43.19016,43.5864,0.017,6035
6036,123619,17900,43.5864,43.8912,0.017,6036
6037,123620,17900,43.8912,45.1104,0.017,6037
6038,123621,17900,45.1104,45.4152,0.026,6038
6039,123622,17900,45.4152,47.15256,0.017,6039
6040,123623,17900,47.15256,49.40808,0.017,6040
6041,123624,17900,49.40808,51.93792,0.017,6041
6042,123625,17900,51.93792,52.24272,0.017,6042
6043,123626,17900,52.24272,58.46064,0.017,6043
6044,123627,17900,58.46064,60.13704,0.017,6044
6045,123628,17900,60.13704,61.99632,0.017,6045
6046,123629,17901,4.51104,10.668,0.017,6046
6047,123630,17901,10.668,17.526,0.017,6047
6048,123631,17901,17.526,19.6596,0.017,6048
6049,123632,17901,19.6596,19.9644,0.017,6049
6050,123633,17901,19.9644,22.37232,0.017,6050
6051,123634,17901,22.37232,22.73808,0.017,6051
6052,123635,17901,22.73808,24.14016,0.017,6052
6053,123636,17901,24.14016,28.956,0.017,6053
6054,123637,17901,28.956,34.1376,0.017,6054
6055,123638,17901,34.1376,34.4424,0.017,6055
6056,123639,17901,34.4424,34.77768,0.017,6056
6057,123640,17901,34.77768,41.72712,0.12,6057
6058,123641,17901,41.72712,49.01184,0.017,6058
6059,123642,17901,49.01184,49.46904,0.017,6059
6060,123643,17901,49.46904,50.01768,0.017,6060
6061,123644,17901,50.01768,50.9016,0.017,6061
6062,123645,17901,50.9016,51.2064,0.154,6062
6063,123646,17901,51.2064,51.9684,0.257,6063
6064,123647,17901,51.9684,52.2732,0.017,6064
6065,123648,17901,52.2732,53.43144,0.034,6065
6066,123649,17901,53.43144,56.388,0.017,6066
6067,123650,17901,56.388,56.6928,0.051,6067
6068,123651,17901,56.6928,58.5216,0.0685,6068
6069,123652,17901,58.5216,58.8264,0.771,6069
6070,123653,17901,58.8264,59.1312,0.103,6070
6071,123654,17901,59.1312,60.3504,0.189,6071
6072,123655,17901,60.3504,60.6552,1.251,6072
6073,123656,17901,60.6552,61.14288,2.4255,6073
6074,123657,17901,61.14288,61.44768,0.943,6074
6075,123658,17901,61.44768,61.96584,9.309,6075
6076,123659,17901,61.96584,62.57544,0.754,6076
6077,123660,17901,62.57544,63.0936,0.274,6077
6078,123661,17901,63.0936,63.88608,2.006,6078
6079,123662,17901,63.88608,65.532,0.583,6079
6080,123663,17901,65.532,67.056,0.223,6080
6081,123664,17901,67.056,67.3608,0.326,6081
6082,123665,17901,67.3608,67.9704,0.051,6082
6083,123666,17901,67.9704,69.00672,0.823,6083
6084,123667,17901,69.00672,69.31152,0.274,6084
6085,123668,17901,69.31152,70.4088,0.309,6085
6086,123669,17901,70.4088,71.9328,0.017,6086
6087,123670,17901,71.9328,73.4568,0.017,6087
6088,123671,17901,73.4568,74.9808,0.017,6088
6089,123672,17901,74.9808,76.5048,0.017,6089
6090,123673,17901,76.5048,77.99832,0.017,6090
6091,123674,17902,7.1628,10.0584,0.034,6091
6092,123675,17902,10.0584,12.46632,0.069,6092
6093,123676,17902,12.46632,12.67968,0.343,6093
6094,123677,17902,12.67968,12.83208,0.103,6094
6095,123678,17902,12.83208,15.8496,0.034,6095
6096,123679,17902,15.8496,16.36776,0.034,6096
6097,123680,17902,16.36776,16.55064,0.034,6097
6098,123681,17902,16.55064,16.79448,0.051,6098
6099,123682,17902,16.79448,17.16024,0.034,6099
6100,123683,17902,17.16024,18.07464,0.017,6100
6101,123684,17902,18.07464,18.37944,0.069,6101
6102,123685,17902,18.37944,22.67712,0.086,6102
6103,123686,17902,22.67712,23.13432,0.034,6103
6104,123687,17902,23.13432,23.98776,0.017,6104
6105,123688,17902,23.98776,26.54808,0.034,6105
6106,123689,17902,26.54808,27.1272,0.051,6106
6107,123690,17902,27.1272,27.432,0.051,6107
6108,123691,17902,27.432,33.43656,0.034,6108
6109,123692,17902,33.43656,35.14344,0.017,6109
6110,123693,17902,35.14344,36.2712,0.017,6110
6111,123694,17902,36.2712,36.576,0.069,6111
6112,123695,17902,36.576,37.9476,0.017,6112
6113,123696,17902,37.9476,40.81272,0.051,6113
6114,123697,17902,40.81272,44.25696,0.017,6114
6115,123698,17902,44.25696,44.53128,0.017,6115
6116,123699,17902,44.53128,45.01896,0.017,6116
6117,123700,17902,45.01896,45.96384,0.017,6117
6118,123701,17902,45.96384,50.292,0.017,6118
6119,123702,17902,50.292,54.864,0.017,6119
6120,123703,17902,54.864,60.77712,0.017,6120
6121,123704,17902,60.77712,60.99048,0.017,6121
6122,124851,17920,25.23744,25.54224,0.017,6122
6123,124852,17920,28.52928,28.83408,0.394,6123
6124,124853,17920,30.81528,31.12008,0.103,6124
6125,124854,17920,31.82112,32.12592,0.017,6125
6126,124855,17920,35.41776,35.72256,0.017,6126
6127,124856,17920,38.43528,38.74008,0.017,6127
6128,124857,17920,38.89248,39.19728,0.017,6128
6129,124858,17920,41.4528,41.7576,0.017,6129
6130,124859,17920,42.55008,42.85488,0.12,6130
6131,124860,17920,42.85488,43.5864,0.017,6131
6132,124861,17920,44.16552,44.47032,0.017,6132
6133,124862,17920,47.7012,48.64608,0.017,6133
6134,124863,17921,20.63496,22.15896,0.017,6134
6135,124864,17921,22.15896,22.46376,0.017,6135
6136,124865,17921,22.46376,23.89632,0.017,6136
6137,124866,17921,23.89632,25.32888,0.017,6137
6138,124867,17921,25.38984,26.91384,0.017,6138
6139,124868,17921,26.91384,28.43784,0.017,6139
6140,124869,17921,28.43784,29.96184,0.017,6140
6141,124870,17921,29.96184,30.35808,0.017,6141
6142,124871,17921,30.35808,30.66288,0.017,6142
6143,124872,17921,36.63696,37.24656,0.017,6143
6144,124873,17921,39.34968,39.98976,0.643,6144
6145,124874,17921,39.98976,40.29456,9.549,6145
6146,124875,17921,40.29456,40.66032,0.394,6146
6147,124876,17921,40.66032,40.96512,0.274,6147
6148,124877,17921,40.96512,41.4528,0.086,6148
6149,124878,17921,41.4528,42.9768,0.017,6149
6150,124879,17921,42.9768,44.5008,0.017,6150
6151,124880,17921,44.5008,46.0248,0.017,6151
6152,124881,17921,46.0248,47.5488,0.017,6152
6153,124882,17921,47.5488,47.97552,1.192,6153
6154,124883,17921,47.97552,49.49952,0.017,6154
6155,124884,17921,49.49952,51.02352,0.026,6155
6156,124885,17921,51.02352,51.87696,0.051,6156
6157,124886,17921,51.87696,52.18176,0.017,6157
6158,124887,17921,52.18176,52.48656,0.017,6158
6159,124888,17922,23.4696,23.98776,0.017,6159
6160,124889,17922,38.31336,40.02024,0.017,6160
6161,124890,17922,47.0916,47.8536,0.017,6161
6162,124891,17922,47.8536,49.74336,0.069,6162
6163,124892,17922,49.74336,50.292,0.017,6163
6164,124893,17923,35.72256,36.02736,0.206,6164
6165,124894,17923,41.4528,41.84904,0.034,6165
6166,124895,17923,41.84904,42.27576,0.223,6166
6167,124896,17923,42.27576,42.58056,10.577,6167
6168,124897,17923,42.58056,42.9768,0.017,6168
6169,124898,17923,46.0248,46.36008,0.017,6169
6170,124899,17923,46.36008,47.5488,0.06,6170
6171,124900,17923,47.5488,48.64608,0.017,6171
6172,124901,17923,48.64608,50.17008,0.017,6172
6173,124902,17923,50.17008,51.5112,0.017,6173
6174,124903,17923,51.5112,51.816,0.069,6174
6175,124904,17923,51.816,52.1208,0.034,6175
6176,124905,17923,52.1208,52.4256,0.326,6176
6177,124906,17923,52.4256,53.6448,0.017,6177
6178,124907,17923,53.6448,53.9496,2.9575,6178
6179,124908,17923,53.9496,54.864,0.206,6179
6180,124909,17923,54.864,55.99176,0.017,6180
6181,124910,17924,31.48584,32.9184,0.017,6181
6182,124911,17924,32.9184,34.29,0.017,6182
6183,124912,17924,34.29,34.5948,0.034,6183
6184,124913,17924,34.5948,35.84448,0.034,6184
6185,124914,17924,35.84448,36.576,0.017,6185
6186,124915,17924,36.576,36.8808,0.034,6186
6187,124916,17924,36.8808,38.06952,0.051,6187
6188,124917,17924,38.06952,38.37432,0.669,6188
6189,124918,17924,38.37432,38.862,4.5,6189
6190,124919,17924,38.862,39.80688,0.669,6190
6191,124920,17924,39.80688,40.2336,0.034,6191
6192,124921,17924,40.2336,40.5384,0.017,6192
6193,124922,17924,40.5384,40.8432,0.154,6193
6194,124923,17924,40.8432,41.3004,1.166,6194
6195,124924,17924,41.3004,41.7576,0.343,6195
6196,124925,17924,41.7576,42.0624,0.274,6196
6197,124926,17924,42.0624,42.8244,1.474,6197
6198,124927,17924,42.8244,43.34256,0.36,6198
6199,124928,17924,43.34256,44.5008,0.103,6199
6200,124929,17924,44.5008,44.8056,0.017,6200
6201,124930,17924,44.8056,46.08576,4.269,6201
6202,124931,17924,46.08576,47.12208,0.034,6202
6203,124932,17924,51.816,52.1208,0.017,6203
6204,124933,17924,53.34,53.6448,0.017,6204
6205,124934,17924,61.44768,61.8744,0.017,6205
6206,124935,17925,15.48384,15.8496,0.017,6206
6207,124936,17925,18.8976,19.2024,0.051,6207
6208,124937,17925,24.44496,25.6032,0.034,6208
6209,124938,17925,25.6032,25.908,0.034,6209
6210,124939,17925,25.908,27.5844,0.034,6210
6211,124940,17925,27.5844,29.2608,0.017,6211
6212,124941,17925,29.2608,29.5656,0.017,6212
6213,124942,17925,29.5656,30.1752,0.017,6213
6214,124943,17925,38.7096,39.3192,0.051,6214
6215,124944,17925,39.3192,40.6908,0.034,6215
6216,124945,17925,40.6908,41.148,0.017,6216
6217,124946,17925,41.148,42.3672,0.017,6217
6218,124947,17925,42.3672,43.5864,0.017,6218
6219,124948,17925,44.98848,45.59808,0.017,6219
6220,124949,17925,46.0248,46.3296,0.171,6220
6221,124950,17925,50.81016,51.2064,0.051,6221
6222,124951,17925,52.02936,52.33416,0.017,6222
6223,124952,17925,52.33416,54.01056,1.183,6223
6224,124953,17925,54.01056,54.89448,0.086,6224
6225,124954,17925,54.89448,55.19928,0.086,6225
6226,124955,17925,55.19928,55.71744,0.103,6226
6227,124956,17925,55.71744,56.0832,1.6885,6227
6228,124957,17925,56.0832,56.388,1.354,6228
6229,124958,17925,56.388,57.912,0.797,6229
6230,124959,17925,57.912,58.2168,5.503,6230
6231,124960,17925,58.2168,59.1312,0.206,6231
6232,124961,17925,59.1312,59.436,0.72,6232
6233,124962,17925,59.436,59.7408,1.251,6233
6234,124963,17925,59.7408,60.3504,0.326,6234
6235,124964,17925,60.3504,60.6552,54.497,6235
6236,124965,17925,60.6552,61.32576,0.034,6236
6237,124966,17925,61.32576,62.484,0.034,6237
6238,124967,17925,62.484,62.7888,10.611,6238
6239,124968,17925,65.28816,65.59296,0.034,6239
6240,124969,17925,68.67144,69.76872,0.034,6240
6241,124970,17925,69.76872,71.56704,0.411,6241
6242,124971,17925,71.56704,71.99376,0.086,6242
6243,124972,17925,71.99376,72.57288,158.07,6243
6244,124973,17925,72.57288,72.96912,0.12,6244
6245,124974,17925,72.96912,73.27392,0.017,6245
6246,124975,17925,73.27392,74.676,0.017,6246
6247,124976,17925,74.676,76.2,0.017,6247
6248,124977,17925,76.2,77.724,0.017,6248
6249,124978,17925,77.724,78.97368,0.017,6249
6250,124979,17926,15.17904,15.48384,72.583,6250
6251,124980,17926,15.48384,16.6116,2.469,6251
6252,124981,17926,16.6116,16.9164,4.089,6252
6253,124982,17926,16.9164,18.4404,0.189,6253
6254,124983,17926,24.90216,25.20696,0.154,6254
6255,124984,17926,30.48,30.7848,0.051,6255
6256,124985,17926,32.40024,32.70504,0.017,6256
6257,124986,17926,36.17976,36.48456,9.394,6257
6258,124987,17926,36.48456,37.39896,0.017,6258
6259,124988,17926,37.39896,38.00856,0.086,6259
6260,124989,17926,38.00856,38.61816,0.051,6260
6261,124990,17926,44.01312,44.62272,0.052,6261
6262,124991,17926,47.60976,47.91456,0.017,6262
6263,124992,17927,10.0584,11.2776,0.0255,6263
6264,124993,17927,11.2776,12.10056,0.034,6264
6265,124994,17927,12.10056,16.52016,0.034,6265
6266,124995,17927,16.52016,22.86,0.017,6266
6267,124996,17927,22.86,29.16936,0.283,6267
6268,124997,17927,29.16936,29.62656,0.017,6268
6269,124998,17927,29.62656,29.93136,0.034,6269
6270,124999,17927,29.93136,31.8516,0.017,6270
6271,125000,17927,31.8516,32.1564,0.086,6271
6272,125001,17927,32.1564,32.85744,0.017,6272
6273,125002,17927,32.85744,34.01568,0.034,6273
6274,125003,17927,34.01568,34.32048,0.034,6274
6275,125004,17927,34.32048,35.02152,0.017,6275
6276,125005,17927,35.02152,37.4904,0.017,6276
6277,125006,17927,37.4904,37.7952,0.017,6277
6278,125007,17927,37.7952,43.2816,0.017,6278
6279,125008,17927,43.2816,43.5864,0.034,6279
6280,125009,17927,43.5864,46.54296,0.017,6280
6281,125010,17927,46.54296,46.84776,0.017,6281
6282,125011,17927,46.84776,48.006,0.017,6282
6283,125012,17928,10.0584,10.72896,0.017,6283
6284,125013,17928,10.72896,12.28344,0.017,6284
6285,125014,17928,12.28344,18.288,0.017,6285
6286,125015,17928,18.288,22.7076,0.017,6286
6287,125016,17928,22.7076,30.0228,0.017,6287
6288,125017,17928,30.0228,37.338,0.043,6288
6289,125018,17928,37.338,39.98976,0.034,6289
6290,125019,17928,39.98976,42.9768,0.034,6290
6291,125020,17928,42.9768,44.196,0.034,6291
6292,125021,17928,44.196,44.5008,3.583,6292
6293,125022,17928,44.5008,44.8056,0.051,6293
6294,125023,17928,44.8056,45.1104,0.223,6294
6295,125024,17928,45.1104,46.51248,0.051,6295
6296,125025,17928,46.51248,47.00016,0.034,6296
6297,125026,17929,17.2212,17.92224,0.017,6297
6298,125027,17929,30.72384,31.02864,0.034,6298
6299,125028,17929,32.33928,32.64408,0.017,6299
6300,125029,17929,32.70504,33.00984,0.017,6300
6301,125030,17929,42.73296,44.25696,0.017,6301
6302,125031,17929,44.25696,45.78096,0.017,6302
6303,125032,17929,45.78096,47.30496,0.017,6303
6304,125033,17929,51.29784,51.60264,0.017,6304
6305,125034,17929,62.24016,62.84976,0.017,6305
6306,125036,17930,9.144,9.4488,0.017,6306
6307,125037,17930,15.24,15.5448,0.017,6307
6308,125038,17930,17.9832,18.288,0.051,6308
6309,125039,17930,18.288,18.83664,0.06,6309
6310,125040,17930,18.83664,19.2024,0.051,6310
6311,125041,17930,19.2024,20.1168,0.017,6311
6312,125042,17930,20.1168,20.4216,0.137,6312
6313,125043,17930,21.15312,21.45792,0.017,6313
6314,125044,17930,21.45792,22.82952,0.017,6314
6315,125045,17930,22.82952,23.7744,0.017,6315
6316,125046,17930,23.7744,25.02408,0.017,6316
6317,125047,17930,25.02408,26.8224,0.017,6317
6318,125048,17930,26.8224,27.5844,0.017,6318
6319,125049,17930,27.5844,27.8892,0.086,6319
6320,125050,17930,27.8892,28.37688,0.017,6320
6321,125051,17930,28.37688,29.5656,0.017,6321
6322,125052,17930,29.5656,29.8704,0.034,6322
6323,125053,17930,29.8704,30.9372,0.017,6323
6324,125054,17930,30.9372,31.242,0.017,6324
6325,125055,17930,31.242,32.55264,0.017,6325
6326,125056,17930,32.55264,33.04032,0.514,6326
6327,125057,17930,33.04032,33.34512,0.017,6327
6328,125058,17930,33.34512,34.01568,0.206,6328
6329,125059,17930,34.01568,35.23488,0.017,6329
6330,125060,17930,35.23488,35.69208,0.034,6330
6331,125061,17930,35.69208,36.8808,0.017,6331
6332,125062,17930,36.8808,38.2524,0.12,6332
6333,125063,17930,38.2524,38.5572,0.531,6333
6334,125064,17930,38.5572,39.0144,0.206,6334
6335,125065,17930,39.0144,39.53256,0.634,6335
6336,125066,17930,39.53256,39.98976,0.874,6336
6337,125067,17930,39.98976,40.29456,0.223,6337
6338,125068,17930,40.29456,42.0624,0.017,6338
6339,125069,17930,42.0624,42.8244,0.017,6339
6340,125070,17930,42.8244,43.7388,0.017,6340
6341,125071,17930,43.7388,44.98848,0.017,6341
6342,125072,17931,21.39696,22.00656,0.034,6342
6343,125073,17931,22.00656,22.31136,0.017,6343
6344,125074,17931,22.31136,22.92096,0.034,6344
6345,125075,17931,29.07792,30.60192,0.034,6345
6346,125076,17931,30.60192,31.6992,0.017,6346
6347,125077,17931,31.6992,33.2232,0.343,6347
6348,125078,17931,33.2232,33.77184,0.086,6348
6349,125079,17931,33.77184,34.07664,7.697,6349
6350,125080,17931,34.07664,35.60064,0.017,6350
6351,125081,17931,35.60064,37.12464,0.034,6351
6352,125082,17931,37.12464,37.52088,1.817,6352
6353,125083,17931,37.52088,38.77056,0.069,6353
6354,125084,17931,38.77056,39.1668,2.52,6354
6355,125085,17931,39.1668,39.53256,2.023,6355
6356,125086,17931,39.53256,41.02608,0.034,6356
6357,125087,17931,41.02608,41.33088,0.343,6357
6358,125088,17931,41.33088,42.672,0.411,6358
6359,125089,17931,42.672,42.9768,2.983,6359
6360,125090,17931,42.9768,44.13504,0.112,6360
6361,125091,17931,44.13504,44.43984,3.274,6361
6362,125092,17931,44.56176,44.86656,1.337,6362
6363,125093,17931,44.86656,45.90288,2.092,6363
6364,125094,17931,45.90288,46.7868,0.017,6364
6365,125095,17931,46.7868,47.0916,0.069,6365
6366,125096,17931,47.0916,48.006,0.034,6366
6367,125097,17931,48.006,49.0728,0.017,6367
6368,125098,17932,8.29056,9.66216,0.034,6368
6369,125099,17932,9.66216,11.1252,0.017,6369
6370,125100,17932,13.01496,14.3256,0.017,6370
6371,125101,17932,14.3256,15.5448,0.017,6371
6372,125102,17932,15.5448,16.764,0.017,6372
6373,125103,17932,16.764,17.0688,0.12,6373
6374,125104,17932,17.0688,17.8308,0.069,6374
6375,125105,17932,17.8308,19.2024,0.017,6375
6376,125106,17932,19.2024,20.4216,0.051,6376
6377,125107,17932,20.4216,20.75688,0.017,6377
6378,125108,17932,20.75688,21.36648,0.017,6378
6379,125109,17932,21.36648,21.7932,0.017,6379
6380,125110,17932,21.7932,22.098,0.017,6380
6381,125111,17932,24.6888,24.9936,0.017,6381
6382,125112,17932,31.6992,32.4612,0.3685,6382
6383,125113,17932,32.4612,33.6804,0.257,6383
6384,125114,17932,33.6804,35.23488,0.069,6384
6385,125115,17932,35.23488,35.93592,0.034,6385
6386,125116,17932,35.93592,36.2712,0.017,6386
6387,125117,17932,36.2712,37.7952,0.017,6387
6388,125118,17932,37.7952,39.0144,0.017,6388
6389,125119,17932,39.0144,40.5384,0.017,6389
6390,125120,17932,40.5384,42.0624,0.017,6390
6391,125121,17932,42.0624,43.5864,0.017,6391
6392,125122,17932,43.5864,44.77512,0.034,6392
6393,125123,17932,44.77512,46.0248,0.043,6393
6394,125124,17932,46.0248,46.3296,0.034,6394
6395,125125,17932,46.3296,47.3964,0.034,6395
6396,125126,17932,47.3964,47.7012,18.446,6396
6397,125127,17932,47.7012,48.006,21.789,6397
6398,125128,17932,48.006,49.49952,0.034,6398
6399,125129,17933,10.3632,11.2776,0.017,6399
6400,125130,17933,11.2776,12.192,0.017,6400
6401,125131,17933,12.192,12.4968,0.086,6401
6402,125132,17933,12.4968,13.716,0.034,6402
6403,125133,17933,13.716,14.9352,0.017,6403
6404,125134,17933,14.9352,15.24,4.371,6404
6405,125135,17933,15.24,15.5448,0.034,6405
6406,125136,17933,15.5448,15.8496,0.377,6406
6407,125137,17933,15.8496,16.764,0.086,6407
6408,125138,17933,16.764,17.0688,0.051,6408
6409,125139,17933,17.0688,17.9832,0.017,6409
6410,125140,17933,17.9832,19.05,0.051,6410
6411,125141,17933,19.05,19.3548,17.811,6411
6412,125142,17933,19.3548,20.574,0.017,6412
6413,125143,17933,20.574,20.8788,4.903,6413
6414,125144,17933,20.8788,22.2504,0.034,6414
6415,125145,17933,22.2504,22.5552,7.586,6415
6416,125146,17933,22.5552,23.7744,0.12,6416
6417,125147,17933,23.7744,24.0792,4.389,6417
6418,125148,17933,24.0792,24.384,0.086,6418
6419,125149,17933,24.384,24.6888,4.637,6419
6420,125150,17933,24.6888,25.4508,0.274,6420
6421,125151,17933,25.4508,25.7556,2.366,6421
6422,125152,17933,25.7556,26.8224,0.017,6422
6423,125153,17933,26.8224,27.7368,0.274,6423
6424,125154,17933,27.7368,28.0416,2.349,6424
6425,125155,17933,28.0416,28.3464,0.086,6425
6426,125156,17933,28.3464,28.6512,0.754,6426
6427,125157,17933,28.6512,30.1752,0.026,6427
6428,125158,17933,30.1752,30.48,12.583,6428
6429,125159,17933,30.48,31.6992,0.103,6429
6430,125160,17933,31.6992,32.004,2.811,6430
6431,125161,17933,32.004,33.2232,0.017,6431
6432,125162,17933,33.2232,34.29,1.097,6432
6433,125163,17933,34.29,34.5948,0.017,6433
6434,125164,17933,34.5948,35.6616,0.017,6434
6435,125165,17933,35.6616,35.9664,8.451,6435
6436,125166,17933,35.9664,36.4236,0.274,6436
6437,125167,17933,36.4236,36.7284,9.463,6437
6438,125168,17933,36.7284,37.0332,3.651,6438
6439,125169,17933,37.0332,37.338,1.869,6439
6440,125170,17933,37.338,37.7952,2.04,6440
6441,125171,17933,37.7952,38.1,13.406,6441
6442,125172,17933,38.1,38.4048,0.051,6442
6443,125173,17933,38.4048,38.7096,2.254,6443
6444,125174,17933,38.7096,39.0144,0.223,6444
6445,125175,17933,39.0144,39.3192,20.297,6445
6446,125176,17933,39.3192,39.624,6.857,6446
6447,125177,17933,39.624,39.9288,1.354,6447
6448,125178,17933,39.9288,40.5384,0.086,6448
6449,125179,17933,40.5384,40.8432,10.474,6449
6450,125180,17933,40.8432,41.4528,0.291,6450
6451,125181,17933,41.4528,41.7576,0.926,6451
6452,125182,17933,41.7576,43.22064,0.754,6452
6453,125183,17933,43.22064,43.52544,61.063,6453
6454,125184,17933,43.52544,44.68368,1.037,6454
6455,125185,17933,44.68368,44.98848,52.303,6455
6456,125186,17933,44.98848,45.29328,0.806,6456
6457,125187,17933,45.29328,45.68952,0.051,6457
6458,125188,17933,45.68952,46.11624,0.051,6458
6459,125189,17933,46.11624,46.9392,0.069,6459
6460,125190,17933,46.9392,47.244,0.206,6460
6461,125191,17933,47.244,48.4632,0.051,6461
6462,125192,17933,48.4632,48.768,0.017,6462
6463,125193,17933,48.768,50.292,0.017,6463
6464,125194,17933,50.292,51.816,0.069,6464
6465,125195,17933,51.816,53.0352,0.017,6465
6466,125196,17933,53.0352,54.01056,0.051,6466
6467,125197,17934,15.60576,17.2212,0.034,6467
6468,125198,17934,26.8224,27.1272,0.017,6468
6469,125199,17934,29.99232,30.7848,0.017,6469
6470,125200,17934,30.7848,31.0896,0.103,6470
6471,125201,17934,31.0896,32.004,0.206,6471
