,Unnamed: 0,BHID,FROM,TO,LITHO_DESC,lithoID,_id0
3065,47677,18053,39.73,44.98,Intermediate to Ultramafic Volcanics,5.0,3065
3066,47678,18054,0.0,5.97,Casing,1.0,3066
3067,47679,18054,5.97,10.91,Intermediate to Ultramafic Volcanics,5.0,3067
3068,47680,18054,10.91,12.0,Intermediate to Ultramafic Volcanics,5.0,3068
3069,47681,18054,12.0,13.38,Shear Zone,4.0,3069
3070,47682,18054,13.38,15.75,Intermediate to Ultramafic Volcanics,5.0,3070
3071,47683,18054,15.75,19.05,Early Diorite,2.0,3071
3072,47684,18054,19.05,28.36,Shear Zone,4.0,3072
3073,47685,18054,28.36,45.59,Intermediate to Ultramafic Volcanics,5.0,3073
3074,47686,18054,45.59,47.21,Diorite,2.0,3074
3075,47687,18054,47.21,54.01,Intermediate to Ultramafic Volcanics,5.0,3075
3076,47688,18055,0.0,6.73,Casing,1.0,3076
3077,47689,18055,6.73,22.37,Intermediate to Ultramafic Volcanics,5.0,3077
3078,47690,18055,22.37,23.89,Diorite,2.0,3078
3079,47691,18055,23.89,35.99,Intermediate to Ultramafic Volcanics,5.0,3079
3080,47692,18056,0.0,5.18,Casing,1.0,3080
3081,47693,18056,5.18,12.22,Intermediate to Ultramafic Volcanics,5.0,3081
3082,47694,18056,12.22,18.82,Early Diorite,2.0,3082
3083,47695,18056,18.82,27.29,Intermediate to Ultramafic Volcanics,5.0,3083
3084,47696,18056,27.29,31.15,Diorite,2.0,3084
3085,47697,18056,31.15,35.38,Intermediate to Ultramafic Volcanics,5.0,3085
3086,47698,18057,0.0,8.07,Casing,1.0,3086
3087,47699,18057,8.07,21.09,Intermediate to Ultramafic Volcanics,5.0,3087
3088,47700,18057,21.09,22.43,Felsic to Intermediate Dykes,3.0,3088
3089,47701,18057,22.43,28.86,Intermediate to Ultramafic Volcanics,5.0,3089
3090,47702,18057,28.86,35.35,Early Diorite,2.0,3090
3091,47703,18057,35.35,46.46,Intermediate to Ultramafic Volcanics,5.0,3091
3092,47704,18057,46.46,54.25,Early Diorite,2.0,3092
3093,47705,18057,54.25,65.98,Intermediate to Ultramafic Volcanics,5.0,3093
3094,47742,18063,0.0,28.01,Casing,1.0,3094
3095,47743,18063,28.01,30.22,Intermediate to Ultramafic Volcanics,5.0,3095
3096,47744,18063,30.22,38.38,Felsic to Intermediate Dykes,3.0,3096
3097,47745,18063,38.38,42.21,Shear Zone,4.0,3097
3098,47746,18063,42.21,53.35,Intermediate to Ultramafic Volcanics,5.0,3098
3099,47747,18063,53.35,55.45,Felsic to Intermediate Dykes,3.0,3099
3100,47748,18063,55.45,88.08,Intermediate to Ultramafic Volcanics,5.0,3100
3101,47749,18063,88.08,89.67,Felsic to Intermediate Dykes,3.0,3101
3102,47750,18063,89.67,92.99,Intermediate to Ultramafic Volcanics,5.0,3102
3103,47751,18064,0.0,24.32,Casing,1.0,3103
3104,47752,18064,24.32,25.69,Early Diorite,2.0,3104
3105,47753,18064,25.69,28.36,Felsic to Intermediate Dykes,3.0,3105
3106,47754,18064,28.36,46.4,Early Diorite,2.0,3106
3107,47755,18064,46.4,52.79,Intermediate to Ultramafic Volcanics,5.0,3107
3108,47756,18064,52.79,63.0,Diorite,2.0,3108
3109,47757,18065,0.0,30.48,Casing,1.0,3109
3110,47758,18065,30.48,36.42,Intermediate to Ultramafic Volcanics,5.0,3110
3111,47759,18065,36.42,36.94,Felsic to Intermediate Dykes,3.0,3111
3112,47760,18065,36.94,40.56,Intermediate to Ultramafic Volcanics,5.0,3112
3113,47761,18065,40.56,42.15,Felsic to Intermediate Dykes,3.0,3113
3114,47762,18065,42.15,44.98,Intermediate to Ultramafic Volcanics,5.0,3114
3115,47763,18065,44.98,45.93,Felsic to Intermediate Dykes,3.0,3115
3116,47764,18065,45.93,48.92,Intermediate to Ultramafic Volcanics,5.0,3116
3117,47765,18065,48.92,52.42,Early Diorite,2.0,3117
3118,47766,18065,52.42,54.16,Felsic to Intermediate Dykes,3.0,3118
3119,47767,18065,54.16,84.52,Intermediate to Ultramafic Volcanics,5.0,3119
3120,47768,18065,84.52,86.41,Felsic to Intermediate Dykes,3.0,3120
3121,47769,18065,86.41,91.74,Intermediate to Ultramafic Volcanics,5.0,3121
3122,47770,18066,0.0,27.49,Casing,1.0,3122
3123,47771,18066,27.49,37.1,Diorite,2.0,3123
3124,47772,18066,37.1,57.27,Intermediate to Ultramafic Volcanics,5.0,3124
3125,47773,18066,57.27,58.09,Felsic to Intermediate Dykes,3.0,3125
3126,47774,18066,58.09,63.52,Intermediate to Ultramafic Volcanics,5.0,3126
3127,47775,18066,63.52,66.96,Felsic to Intermediate Dykes,3.0,3127
3128,47776,18066,66.96,84.73,Intermediate to Ultramafic Volcanics,5.0,3128
3129,47777,18066,84.73,93.51,Intermediate to Ultramafic Volcanics,5.0,3129
3130,47778,18067,0.0,28.25,Casing,1.0,3130
3131,47779,18067,28.25,30.8,Felsic to Intermediate Dykes,3.0,3131
3132,47780,18067,30.8,39.63,Intermediate to Ultramafic Volcanics,5.0,3132
3133,47781,18067,39.63,40.43,Intermediate to Ultramafic Volcanics,5.0,3133
3134,47782,18067,40.43,43.37,Intermediate to Ultramafic Volcanics,5.0,3134
3135,47783,18067,43.37,44.65,Felsic to Intermediate Dykes,3.0,3135
3136,47784,18067,44.65,69.79,Intermediate to Ultramafic Volcanics,5.0,3136
3137,47785,18067,69.79,72.34,Felsic to Intermediate Dykes,3.0,3137
3138,47786,18067,72.34,73.15,Intermediate to Ultramafic Volcanics,5.0,3138
3139,47787,18067,73.15,73.76,Quartz-Tourmaline Veins,10.0,3139
3140,47788,18067,73.76,74.4,Felsic to Intermediate Dykes,3.0,3140
3141,47789,18067,74.4,74.9,Intermediate to Ultramafic Volcanics,5.0,3141
3142,47790,18067,74.9,75.2,Felsic to Intermediate Dykes,3.0,3142
3143,47791,18067,75.2,75.72,Intermediate to Ultramafic Volcanics,5.0,3143
3144,47792,18067,75.72,75.98,Felsic to Intermediate Dykes,3.0,3144
3145,47793,18067,75.98,76.53,Intermediate to Ultramafic Volcanics,5.0,3145
3146,47794,18067,76.53,79.11,Felsic to Intermediate Dykes,3.0,3146
3147,47795,18067,79.11,84.73,Intermediate to Ultramafic Volcanics,5.0,3147
3148,47796,18067,84.73,87.72,Intermediate to Ultramafic Volcanics,5.0,3148
3149,47797,18067,87.72,95.0,Intermediate to Ultramafic Volcanics,5.0,3149
3150,47798,18067,95.0,97.99,Intermediate to Ultramafic Volcanics,5.0,3150
3151,47807,18069,0.0,34.07,Casing,1.0,3151
3152,47808,18069,34.07,34.8,Intermediate to Ultramafic Volcanics,5.0,3152
3153,47809,18069,34.8,35.55,Felsic to Intermediate Dykes,3.0,3153
3154,47810,18069,35.55,49.72,Intermediate to Ultramafic Volcanics,5.0,3154
3155,47811,18069,49.72,50.71,Felsic to Intermediate Dykes,3.0,3155
3156,47812,18069,50.71,59.02,Intermediate to Ultramafic Volcanics,5.0,3156
3157,47813,18069,59.02,59.49,Felsic to Intermediate Dykes,3.0,3157
3158,47814,18069,59.49,59.9,Shear Zone,4.0,3158
3159,47815,18069,59.9,66.37,Intermediate to Ultramafic Volcanics,5.0,3159
3160,47816,18069,66.37,69.37,Intermediate to Ultramafic Volcanics,5.0,3160
3161,47817,18069,69.37,71.88,Felsic to Intermediate Dykes,3.0,3161
3162,47818,18069,71.88,96.98,Intermediate to Ultramafic Volcanics,5.0,3162
3163,47819,18069A,0.0,34.04,Casing,1.0,3163
3164,47820,18069A,34.04,34.53,Intermediate to Ultramafic Volcanics,5.0,3164
3165,47821,18069A,34.53,35.66,Felsic to Intermediate Dykes,3.0,3165
3166,47822,18069A,35.66,36.78,Intermediate to Ultramafic Volcanics,5.0,3166
3167,47823,18069A,36.78,48.49,Intermediate to Ultramafic Volcanics,5.0,3167
3168,47846,18071,0.0,5.85,Casing,1.0,3168
3169,47847,18071,5.85,23.98,Intermediate to Ultramafic Volcanics,5.0,3169
3170,47848,18072,0.0,5.66,Casing,1.0,3170
3171,47849,18072,5.66,9.93,Intermediate to Ultramafic Volcanics,5.0,3171
3172,47850,18072,9.93,23.01,Intermediate to Ultramafic Volcanics,5.0,3172
3173,47851,18072,23.01,38.52,Shear Zone,4.0,3173
3174,47852,18072,38.52,44.98,Intermediate to Ultramafic Volcanics,5.0,3174
3175,47853,18073,0.0,13.3,Casing,1.0,3175
3176,47854,18073,13.3,23.71,Felsic to Intermediate Dykes,3.0,3176
3177,47855,18073,23.71,24.93,Intermediate to Ultramafic Volcanics,5.0,3177
3178,47856,18073,24.93,29.99,Intermediate to Ultramafic Volcanics,5.0,3178
3179,47857,18074,0.0,13.31,Casing,1.0,3179
3180,47858,18074,13.31,19.99,Felsic to Intermediate Dykes,3.0,3180
3181,47859,18074,19.99,22.5,Early Diorite,2.0,3181
3182,47860,18074,22.5,29.99,Intermediate to Ultramafic Volcanics,5.0,3182
3183,47861,18075,0.0,14.23,Casing,1.0,3183
3184,47862,18075,14.23,15.75,Early Diorite,2.0,3184
3185,47863,18075,15.75,18.01,Intermediate to Ultramafic Volcanics,5.0,3185
3186,47864,18075,18.01,20.86,Intermediate to Ultramafic Volcanics,5.0,3186
3187,47865,18075,20.86,21.0,Intermediate to Ultramafic Volcanics,5.0,3187
3188,47866,18076,0.0,13.71,Casing,1.0,3188
3189,47867,18076,13.71,20.61,Felsic to Intermediate Dykes,3.0,3189
3190,47868,18076,20.61,29.8,Early Diorite,2.0,3190
3191,47869,18076,29.8,35.99,Felsic to Intermediate Dykes,3.0,3191
3192,47870,18077,0.0,12.49,Casing,1.0,3192
3193,47871,18077,12.49,20.78,Intermediate to Ultramafic Volcanics,5.0,3193
3194,47872,18077,20.78,25.55,Felsic to Intermediate Dykes,3.0,3194
3195,47873,18077,25.55,35.99,Intermediate to Ultramafic Volcanics,5.0,3195
3196,47874,18078,0.0,10.97,Casing,1.0,3196
3197,47875,18078,10.97,16.39,Intermediate to Ultramafic Volcanics,5.0,3197
3198,47876,18078,16.39,17.89,Shear Zone,4.0,3198
3199,47877,18078,17.89,19.87,Quartz-Tourmaline Veins,10.0,3199
3200,47878,18078,19.87,27.0,Intermediate to Ultramafic Volcanics,5.0,3200
3201,47879,18079,0.0,12.28,Casing,1.0,3201
3202,47880,18079,12.28,14.85,Felsic to Intermediate Dykes,3.0,3202
3203,47881,18079,14.85,17.24,Intermediate to Ultramafic Volcanics,5.0,3203
3204,47882,18079,17.24,25.8,Felsic to Intermediate Dykes,3.0,3204
3205,47883,18079,25.8,38.87,Diabase,9.0,3205
3206,47884,18079,38.87,48.0,Felsic to Intermediate Dykes,3.0,3206
3207,47890,18080,0.0,12.35,Casing,1.0,3207
3208,47891,18080,12.35,13.92,Felsic to Intermediate Dykes,3.0,3208
3209,47892,18080,13.92,16.79,Intermediate to Ultramafic Volcanics,5.0,3209
3210,47893,18080,16.79,39.95,Early Diorite,2.0,3210
3211,47894,18080,39.95,44.98,Early Diorite,2.0,3211
3212,47895,18081,0.0,13.16,Casing,1.0,3212
3213,47896,18081,13.16,22.93,Intermediate to Ultramafic Volcanics,5.0,3213
3214,47897,18081,22.93,24.44,Early Diorite,2.0,3214
3215,47898,18081,24.44,27.96,Intermediate to Ultramafic Volcanics,5.0,3215
3216,47899,18081,27.96,29.99,Early Diorite,2.0,3216
3217,47900,18082,0.0,17.61,Casing,1.0,3217
3218,47901,18082,17.61,18.37,Intermediate to Ultramafic Volcanics,5.0,3218
3219,47902,18082,18.37,23.33,Early Diorite,2.0,3219
3220,47903,18082,23.33,27.58,Felsic to Intermediate Dykes,3.0,3220
3221,47904,18082,27.58,31.18,Intermediate to Ultramafic Volcanics,5.0,3221
3222,47905,18082,31.18,32.11,Felsic to Intermediate Dykes,3.0,3222
3223,47906,18082,32.11,32.7,Intermediate to Ultramafic Volcanics,5.0,3223
3224,47907,18082,32.7,33.64,Felsic to Intermediate Dykes,3.0,3224
3225,47908,18082,33.64,37.0,Intermediate to Ultramafic Volcanics,5.0,3225
3226,47909,18082,37.0,38.03,Shear Zone,4.0,3226
3227,47910,18082,38.03,44.98,Shear Zone,4.0,3227
3228,47911,18083,0.0,19.08,Casing,1.0,3228
3229,47912,18083,19.08,22.64,Early Diorite,2.0,3229
3230,47913,18083,22.64,26.42,Intermediate to Ultramafic Volcanics,5.0,3230
3231,47914,18083,26.42,32.52,Diorite,2.0,3231
3232,47915,18083,32.52,36.42,Intermediate to Ultramafic Volcanics,5.0,3232
3233,47916,18083,36.42,43.55,Diorite,2.0,3233
3234,47917,18083,43.55,52.21,Felsic to Intermediate Dykes,3.0,3234
3235,47918,18083,52.21,56.75,Intermediate to Ultramafic Volcanics,5.0,3235
3236,47919,18083,56.75,57.85,Shear Zone,4.0,3236
3237,47920,18083,57.85,63.0,Intermediate to Ultramafic Volcanics,5.0,3237
3238,47921,18084,0.0,11.94,Casing,1.0,3238
3239,47922,18084,11.94,12.6,Intermediate to Ultramafic Volcanics,5.0,3239
3240,47923,18084,12.6,14.09,Felsic to Intermediate Dykes,3.0,3240
3241,47924,18084,14.09,18.22,Intermediate to Ultramafic Volcanics,5.0,3241
3242,47925,18084,18.22,20.16,Early Diorite,2.0,3242
3243,47926,18084,20.16,28.81,Intermediate to Ultramafic Volcanics,5.0,3243
3244,47927,18084,28.81,30.32,Shear Zone,4.0,3244
3245,47928,18084,30.32,39.01,Intermediate to Ultramafic Volcanics,5.0,3245
3246,47929,18085,0.0,17.76,Casing,1.0,3246
3247,47930,18085,17.76,24.09,Felsic to Intermediate Dykes,3.0,3247
3248,47931,18085,24.09,42.0,Intermediate to Ultramafic Volcanics,5.0,3248
3249,47932,18086,0.0,10.02,Casing,1.0,3249
3250,47933,18086,10.02,27.2,Early Diorite,2.0,3250
3251,47934,18086,27.2,28.98,Felsic to Intermediate Dykes,3.0,3251
3252,47935,18086,28.98,30.38,Shear Zone,4.0,3252
3253,47936,18086,30.38,32.59,Felsic to Intermediate Dykes,3.0,3253
3254,47937,18086,32.59,39.01,Early Diorite,2.0,3254
3255,47938,18087,0.0,13.1,Casing,1.0,3255
3256,47939,18087,13.1,18.59,Intermediate to Ultramafic Volcanics,5.0,3256
3257,47940,18087,18.59,22.82,Felsic to Intermediate Dykes,3.0,3257
3258,47941,18087,22.82,28.37,Intermediate to Ultramafic Volcanics,5.0,3258
3259,47942,18087,28.37,32.0,Felsic to Intermediate Dykes,3.0,3259
3260,47943,18087,32.0,32.12,Quartz-Tourmaline Veins,10.0,3260
3261,47944,18087,32.12,59.74,Intermediate to Ultramafic Volcanics,5.0,3261
3262,47945,18088,0.0,8.07,Casing,1.0,3262
3263,47946,18088,8.07,36.75,Early Diorite,2.0,3263
3264,47947,18088,36.75,39.59,Intermediate to Ultramafic Volcanics,5.0,3264
3265,47948,18088,39.59,40.27,Felsic to Intermediate Dykes,3.0,3265
3266,47949,18088,40.27,41.58,Intermediate to Ultramafic Volcanics,5.0,3266
3267,47950,18088,41.58,42.0,Felsic to Intermediate Dykes,3.0,3267
3268,47951,18088,42.0,45.49,Intermediate to Ultramafic Volcanics,5.0,3268
3269,47952,18088,45.49,56.78,Felsic to Intermediate Dykes,3.0,3269
3270,47953,18088,56.78,57.63,Intermediate to Ultramafic Volcanics,5.0,3270
3271,47954,18088,57.63,58.76,Early Diorite,2.0,3271
3272,47955,18088,58.76,59.19,Intermediate to Ultramafic Volcanics,5.0,3272
3273,47956,18088,59.19,60.01,Early Diorite,2.0,3273
3274,47957,18089,0.0,9.72,Casing,1.0,3274
3275,47958,18089,9.72,22.43,Early Diorite,2.0,3275
3276,47959,18089,22.43,24.29,Intermediate to Ultramafic Volcanics,5.0,3276
3277,47960,18089,24.29,28.86,Intermediate to Ultramafic Volcanics,5.0,3277
3278,47961,18089,28.86,29.79,Early Diorite,2.0,3278
3279,47962,18089,29.79,32.46,Early Diorite,2.0,3279
3280,47963,18089,32.46,48.0,Early Diorite,2.0,3280
3281,48143,18098,0.0,4.4,Casing,1.0,3281
3282,48144,18098,4.4,6.06,Diorite,2.0,3282
3283,48145,18098,6.06,22.25,Intermediate to Ultramafic Volcanics,5.0,3283
3284,48146,18098,22.25,28.49,Early Diorite,2.0,3284
3285,48147,18098,28.49,33.0,Diorite,2.0,3285
3286,48148,18098,33.0,34.7,Early Diorite,2.0,3286
3287,48149,18098,34.7,35.99,Intermediate to Ultramafic Volcanics,5.0,3287
3288,48150,18098,35.99,38.05,Early Diorite,2.0,3288
3289,48151,18098,38.05,50.52,Intermediate to Ultramafic Volcanics,5.0,3289
3290,48152,18098,50.52,52.5,Intermediate to Ultramafic Volcanics,5.0,3290
3291,48153,18098,52.5,57.22,Intermediate to Ultramafic Volcanics,5.0,3291
3292,48154,18098,57.22,60.01,Intermediate to Ultramafic Volcanics,5.0,3292
3293,48155,18099,0.0,7.31,Casing,1.0,3293
3294,48156,18099,7.31,23.16,Intermediate to Ultramafic Volcanics,5.0,3294
3295,48157,18099,23.16,25.2,Early Diorite,2.0,3295
3296,48158,18099,25.2,49.48,Intermediate to Ultramafic Volcanics,5.0,3296
3297,48159,18099,49.48,55.36,Early Diorite,2.0,3297
3298,48160,18099,55.36,56.92,Diorite,2.0,3298
3299,48161,18099,56.92,56.99,Early Diorite,2.0,3299
3300,48185,18100,0.0,9.38,Casing,1.0,3300
3301,48186,18100,9.38,22.52,Early Diorite,2.0,3301
3302,48187,18100,22.52,33.0,Intermediate to Ultramafic Volcanics,5.0,3302
3303,48188,18101,0.0,3.91,Casing,1.0,3303
3304,48189,18101,3.91,21.33,Intermediate to Ultramafic Volcanics,5.0,3304
3305,48190,18101,21.33,23.98,Diorite,2.0,3305
3306,48191,18102,0.0,10.05,Casing,1.0,3306
3307,48192,18102,10.05,17.89,Early Diorite,2.0,3307
3308,48193,18102,17.89,34.85,Intermediate to Ultramafic Volcanics,5.0,3308
3309,48194,18102,34.85,39.39,Intermediate to Ultramafic Volcanics,5.0,3309
3310,48195,18102,39.39,40.17,Diorite,2.0,3310
3311,48196,18102,40.17,41.62,Intermediate to Ultramafic Volcanics,5.0,3311
3312,48197,18102,41.62,46.29,Diorite,2.0,3312
3313,48198,18102,46.29,54.04,Intermediate to Ultramafic Volcanics,5.0,3313
3314,48199,18103,0.0,3.35,Casing,1.0,3314
3315,48200,18103,3.35,6.03,Intermediate to Ultramafic Volcanics,5.0,3315
3316,48201,18103,6.03,16.5,Felsic to Intermediate Dykes,3.0,3316
3317,48202,18103,16.5,16.85,Quartz-Tourmaline Veins,10.0,3317
3318,48203,18103,16.85,21.0,Intermediate to Ultramafic Volcanics,5.0,3318
3319,48204,18104,0.0,4.17,Casing,1.0,3319
3320,48205,18104,4.17,47.13,Intermediate to Ultramafic Volcanics,5.0,3320
3321,48206,18104,47.13,51.81,Early Diorite,2.0,3321
3322,48207,18104,51.81,65.98,Intermediate to Ultramafic Volcanics,5.0,3322
3323,48208,18105,0.0,5.48,Casing,1.0,3323
3324,48209,18105,5.48,14.82,Intermediate to Ultramafic Volcanics,5.0,3324
3325,48210,18105,14.82,17.09,Early Diorite,2.0,3325
3326,48211,18105,17.09,19.41,Shear Zone,4.0,3326
3327,48212,18105,19.41,24.07,Early Diorite,2.0,3327
3328,48213,18105,24.07,36.71,Early Diorite,2.0,3328
3329,48214,18105,36.71,37.93,Intermediate to Ultramafic Volcanics,5.0,3329
3330,48215,18105,37.93,38.34,Felsic to Intermediate Dykes,3.0,3330
3331,48216,18105,38.34,38.74,Intermediate to Ultramafic Volcanics,5.0,3331
3332,48217,18105,38.74,40.29,Early Diorite,2.0,3332
3333,48218,18105,40.29,43.43,Diorite,2.0,3333
3334,48219,18105,43.43,45.06,Early Diorite,2.0,3334
3335,48220,18105,45.06,47.35,Shear Zone,4.0,3335
3336,48221,18105,47.35,52.1,Intermediate to Ultramafic Volcanics,5.0,3336
3337,48222,18105,52.1,54.92,Diorite,2.0,3337
3338,48223,18105,54.92,60.01,Intermediate to Ultramafic Volcanics,5.0,3338
3339,48224,18106,0.0,3.62,Casing,1.0,3339
3340,48225,18106,3.62,8.88,Intermediate to Ultramafic Volcanics,5.0,3340
3341,48226,18106,8.88,14.55,Diorite,2.0,3341
3342,48227,18106,14.55,17.37,Intermediate to Ultramafic Volcanics,5.0,3342
3343,48228,18106,17.37,38.34,Felsic to Intermediate Dykes,3.0,3343
3344,48229,18106,38.34,41.33,Intermediate to Ultramafic Volcanics,5.0,3344
3345,48230,18106,41.33,42.3,Diorite,2.0,3345
3346,48231,18106,42.3,48.0,Intermediate to Ultramafic Volcanics,5.0,3346
3347,48232,18107,0.0,4.29,Casing,1.0,3347
3348,48233,18107,4.29,5.07,Intermediate to Ultramafic Volcanics,5.0,3348
3349,48234,18107,5.07,6.56,Diorite,2.0,3349
3350,48235,18107,6.56,16.09,Intermediate to Ultramafic Volcanics,5.0,3350
3351,48236,18107,16.09,18.33,Shear Zone,4.0,3351
3352,48237,18107,18.33,24.56,Early Diorite,2.0,3352
3353,48238,18107,24.56,25.66,Intermediate to Ultramafic Volcanics,5.0,3353
3354,48239,18107,25.66,26.6,Early Diorite,2.0,3354
3355,48240,18107,26.6,27.87,Intermediate to Ultramafic Volcanics,5.0,3355
3356,48241,18107,27.87,39.07,Early Diorite,2.0,3356
3357,48242,18107,39.07,39.89,Diorite,2.0,3357
3358,48243,18107,39.89,42.35,Shear Zone,4.0,3358
3359,48244,18107,42.35,44.98,Diorite,2.0,3359
3360,48245,18107,44.98,48.0,Intermediate to Ultramafic Volcanics,5.0,3360
3361,48246,18108,0.0,7.55,Casing,1.0,3361
3362,48247,18108,7.55,9.89,Early Diorite,2.0,3362
3363,48248,18108,9.89,12.0,Shear Zone,4.0,3363
3364,48249,18108,12.0,20.89,Intermediate to Ultramafic Volcanics,5.0,3364
3365,48250,18108,20.89,29.99,Intermediate to Ultramafic Volcanics,5.0,3365
3366,48251,18109,0.0,6.55,Casing,1.0,3366
3367,48252,18109,6.55,7.69,Felsic to Intermediate Dykes,3.0,3367
3368,48253,18109,7.69,22.03,Intermediate to Ultramafic Volcanics,5.0,3368
3369,48254,18109,22.03,23.98,Diorite,2.0,3369
3370,48255,18109,23.98,35.99,Intermediate to Ultramafic Volcanics,5.0,3370
3371,48259,18110,0.0,9.23,Casing,1.0,3371
3372,48260,18110,9.23,30.93,Intermediate to Ultramafic Volcanics,5.0,3372
3373,48261,18110,30.93,33.78,Intermediate to Ultramafic Volcanics,5.0,3373
3374,48262,18110,33.78,37.61,Shear Zone,4.0,3374
3375,48263,18110,37.61,39.86,Intermediate to Ultramafic Volcanics,5.0,3375
3376,48264,18110,39.86,48.75,Intermediate to Ultramafic Volcanics,5.0,3376
3377,48265,18110,48.75,49.24,Felsic to Intermediate Dykes,3.0,3377
3378,48266,18110,49.24,50.49,Intermediate to Ultramafic Volcanics,5.0,3378
3379,48267,18110,50.49,64.86,Intermediate to Ultramafic Volcanics,5.0,3379
3380,48268,18110,64.86,68.1,Diorite,2.0,3380
3381,48269,18110,68.1,71.99,Intermediate to Ultramafic Volcanics,5.0,3381
3382,48270,18111,0.0,5.48,Casing,1.0,3382
3383,48271,18111,5.48,18.42,Intermediate to Ultramafic Volcanics,5.0,3383
3384,48272,18111,18.42,18.79,Felsic to Intermediate Dykes,3.0,3384
3385,48273,18111,18.79,19.4,Intermediate to Ultramafic Volcanics,5.0,3385
3386,48274,18111,19.4,21.04,Early Diorite,2.0,3386
3387,48275,18111,21.04,26.8,Felsic to Intermediate Dykes,3.0,3387
3388,48276,18111,26.8,54.01,Early Diorite,2.0,3388
3389,48277,18112,0.0,5.91,Casing,1.0,3389
3390,48278,18112,5.91,8.86,Intermediate to Ultramafic Volcanics,5.0,3390
3391,48279,18112,8.86,13.53,Intermediate to Ultramafic Volcanics,5.0,3391
3392,48280,18112,13.53,15.34,Felsic to Intermediate Dykes,3.0,3392
3393,48281,18112,15.34,16.33,Diorite,2.0,3393
3394,48282,18112,16.33,23.27,Intermediate to Ultramafic Volcanics,5.0,3394
3395,48283,18112,23.27,24.61,Shear Zone,4.0,3395
3396,48284,18112,24.61,36.46,Intermediate to Ultramafic Volcanics,5.0,3396
3397,48285,18112,36.46,52.09,Shear Zone,4.0,3397
3398,48286,18112,52.09,53.94,Diorite,2.0,3398
3399,48287,18112,53.94,57.08,Intermediate to Ultramafic Volcanics,5.0,3399
3400,48288,18112,57.08,59.98,Early Diorite,2.0,3400
3401,48289,18112,59.98,85.16,Intermediate to Ultramafic Volcanics,5.0,3401
3402,48290,18112,85.16,90.0,Diorite,2.0,3402
3403,48291,18113,0.0,7.2,Casing,1.0,3403
3404,48292,18113,7.2,11.43,Intermediate to Ultramafic Volcanics,5.0,3404
3405,48293,18113,11.43,17.2,Early Diorite,2.0,3405
3406,48294,18113,17.2,23.98,Intermediate to Ultramafic Volcanics,5.0,3406
