,AT,AZ,BHID,DIP,Unnamed: 0
2427,126.49,16.31,18558,43.0,19840.0
2428,249.93,19.31,18558,40.0,19841.0
2429,0.0,2.31,18571,82.0,19844.0
2430,45.72,2.31,18571,82.0,19845.0
2431,91.44,2.31,18571,82.0,19846.0
2432,0.0,179.31,18590,46.0,19868.0
2433,45.72,179.31,18590,45.0,19869.0
2434,76.2,179.31,18590,44.0,19870.0
2435,137.16,179.31,18590,43.0,19871.0
2436,152.4,179.31,18590,43.0,19872.0
2437,0.0,2.31,18591,78.0,19873.0
2438,45.72,2.31,18591,78.0,19874.0
2439,91.44,2.31,18591,78.0,19875.0
2440,0.0,182.31,18592,78.0,19876.0
2441,105.15,181.81,18592,76.0,19877.0
2442,184.4,185.81,18592,76.0,19878.0
2443,0.0,182.31,18593,58.0,19879.0
2444,108.2,187.31,18593,54.0,19880.0
2445,0.0,179.31,18594,40.0,19881.0
2446,76.2,184.31,18594,41.0,19882.0
2447,0.0,182.31,18595,70.0,19883.0
2448,45.72,178.11,18595,70.0,19884.0
2449,76.2,175.31,18595,69.0,19885.0
2450,137.16,175.31,18595,68.0,19886.0
2451,144.78,175.31,18595,67.0,19887.0
2452,0.0,182.31,18596,78.0,19888.0
2453,45.72,182.31,18596,78.0,19889.0
2454,91.44,182.31,18596,78.0,19890.0
2455,0.0,182.31,18597,76.0,19891.0
2456,45.72,182.31,18597,76.0,19892.0
2457,0.0,182.31,18598,72.0,19893.0
2458,67.05,178.31,18598,71.0,19894.0
2459,138.68,175.31,18598,70.0,19895.0
2460,0.0,182.31,18599,45.0,19896.0
2461,76.2,182.31,18599,43.0,19897.0
2462,173.73,182.31,18599,42.0,19898.0
2463,0.0,2.31,18600,85.0,19901.0
0,900.0,2.31,18600,85.0,
2464,0.0,182.31,18601,80.0,19902.0
2465,131.06,187.31,18601,73.0,19903.0
2466,0.0,182.31,18602,45.0,19904.0
2467,45.72,182.31,18602,43.0,19905.0
2468,91.44,182.31,18602,41.0,19906.0
2469,0.0,182.31,18613,45.0,19923.0
2470,106.68,184.31,18613,42.0,19924.0
2471,204.21,184.31,18613,45.0,19925.0
2472,0.0,182.31,18614,81.0,19926.0
2473,45.72,182.31,18614,81.0,19927.0
2474,91.44,182.31,18614,81.0,19928.0
2475,128.93,182.31,18614,80.0,19929.0
2476,0.0,182.31,18615,74.0,19930.0
2477,45.72,182.31,18615,74.0,19931.0
2478,91.44,182.31,18615,73.0,19932.0
2479,128.01,182.31,18615,72.0,19933.0
2480,0.0,182.31,18616,49.0,19934.0
2481,67.05,183.31,18616,46.0,19935.0
2482,137.16,184.31,18616,45.0,19936.0
2483,0.0,182.31,18617,80.0,19937.0
2484,45.72,182.31,18617,80.0,19938.0
2485,91.44,182.31,18617,79.0,19939.0
2486,0.0,182.31,18618,68.0,19940.0
2487,45.72,185.91,18618,68.0,19941.0
2488,76.2,188.31,18618,68.0,19942.0
2489,152.4,188.31,18618,68.0,19943.0
2490,0.0,182.31,18619,70.0,19944.0
2491,45.72,182.31,18619,68.0,19945.0
2492,91.44,182.31,18619,68.0,19946.0
2493,0.0,182.31,18620,56.0,19948.0
0,900.0,182.31,18620,56.0,
2494,0.0,182.31,18621,67.0,19949.0
2495,80.77,182.31,18621,66.0,19950.0
2496,0.0,182.31,18622,86.0,19951.0
2497,45.72,182.31,18622,86.0,19952.0
2498,91.44,182.31,18622,85.0,19953.0
2499,0.0,182.31,18623,70.0,19954.0
2500,45.72,182.31,18623,68.0,19955.0
2501,91.44,182.31,18623,67.0,19956.0
2502,0.0,182.31,18624,45.0,19957.0
2503,70.1,182.31,18624,42.0,19958.0
2504,140.2,182.31,18624,40.0,19959.0
2505,0.0,2.31,18625,78.0,19960.0
2506,45.72,2.31,18625,78.0,19961.0
2507,91.44,2.31,18625,78.0,19962.0
2508,0.0,182.31,18626,74.0,19963.0
2509,45.72,182.31,18626,74.0,19964.0
2510,91.44,182.31,18626,73.0,19965.0
2511,0.0,182.31,18627,74.0,19966.0
2512,45.72,182.31,18627,73.0,19967.0
2513,0.0,182.31,18631,70.0,19975.0
2514,91.44,182.31,18631,68.0,19976.0
2515,193.54,184.31,18631,65.0,19977.0
2516,0.0,182.31,18632,75.0,19978.0
2517,45.72,182.31,18632,75.0,19979.0
2518,67.05,178.31,18632,74.0,19980.0
2519,91.44,182.31,18632,74.0,19981.0
2520,145.38,180.31,18632,73.0,19982.0
2521,0.0,182.31,18635,66.0,19983.0
2522,45.72,182.31,18635,65.0,19984.0
2523,96.01,192.31,18635,62.0,19985.0
2524,187.45,191.31,18635,59.0,19986.0
2525,0.0,182.31,18637,69.0,19987.0
2526,45.72,182.31,18637,68.0,19988.0
2527,67.05,182.31,18637,67.0,19989.0
2528,137.16,182.31,18637,65.0,19990.0
2529,182.88,182.31,18637,63.0,19991.0
2530,0.0,182.31,18642,77.0,19993.0
2531,45.72,182.31,18642,77.0,19994.0
2532,76.2,186.31,18642,77.0,19995.0
2533,91.44,186.31,18642,76.0,19996.0
2534,129.54,183.31,18642,76.0,19997.0
2535,0.0,2.31,18648,90.0,19998.0
2536,45.72,2.31,18648,89.0,19999.0
2537,0.0,2.31,18649,90.0,20000.0
2538,45.72,2.31,18649,89.0,20001.0
2539,0.0,2.31,18650,47.0,20003.0
2540,45.72,2.31,18650,46.0,20004.0
2541,0.0,2.31,18651,84.0,20005.0
2542,45.72,2.31,18651,84.0,20006.0
2543,0.0,2.31,18652,80.0,20007.0
2544,45.72,2.31,18652,79.0,20008.0
2545,0.0,182.31,18653,53.0,20009.0
2546,45.72,182.31,18653,53.0,20010.0
2547,0.0,2.31,18654,65.0,20011.0
2548,45.72,2.31,18654,65.0,20012.0
2549,91.44,2.31,18654,64.0,20013.0
2550,0.0,2.31,18655,90.0,20014.0
2551,45.72,2.31,18655,89.0,20015.0
2552,0.0,182.31,18656,47.0,20016.0
2553,45.72,182.31,18656,46.0,20017.0
2554,0.0,182.31,18657,82.0,20018.0
2555,45.72,182.31,18657,82.0,20019.0
2556,0.0,2.31,18658,90.0,20020.0
2557,45.72,2.31,18658,89.0,20021.0
2558,0.0,182.31,18659,45.0,20022.0
2559,45.72,182.31,18659,44.0,20023.0
2560,0.0,2.31,18660,90.0,20025.0
2561,45.72,2.31,18660,89.0,20026.0
2562,76.2,2.31,18660,88.0,20027.0
2563,0.0,2.31,18662,73.0,20028.0
2564,45.72,2.31,18662,73.0,20029.0
2565,91.44,2.31,18662,75.0,20030.0
2566,0.0,182.31,18663,78.0,20031.0
2567,45.72,182.31,18663,77.0,20032.0
2568,91.44,182.31,18663,76.0,20033.0
2569,0.0,182.31,18667,47.0,20034.0
2570,33.52,182.31,18667,46.0,20035.0
2571,0.0,182.31,18672,76.0,20045.0
2572,45.72,182.31,18672,74.0,20046.0
2573,0.0,182.31,18673,45.0,20047.0
0,900.0,182.31,18673,45.0,
2574,0.0,2.31,18684,90.0,20070.0
2575,41.14,2.31,18684,90.0,20071.0
2576,0.0,2.31,18685,77.0,20072.0
2577,45.72,2.31,18685,77.0,20073.0
2578,0.0,2.31,18686,62.0,20074.0
2579,30.48,2.31,18686,62.0,20075.0
2580,0.0,2.31,18687,90.0,20076.0
2581,45.72,2.31,18687,90.0,20077.0
2582,0.0,182.31,18688,45.0,20078.0
2583,39.62,182.31,18688,44.0,20079.0
2584,0.0,182.31,18689,75.0,20080.0
2585,44.19,182.31,18689,75.0,20081.0
2586,0.0,182.31,18690,71.0,20083.0
2587,39.62,182.31,18690,71.0,20084.0
2588,0.0,2.31,18691,90.0,20085.0
2589,24.38,2.31,18691,89.0,20086.0
2590,0.0,182.31,18692,40.0,20087.0
2591,41.14,182.31,18692,39.0,20088.0
2592,0.0,2.31,18693,90.0,20089.0
2593,39.62,2.31,18693,90.0,20090.0
2594,0.0,2.31,18694,90.0,20091.0
2595,36.57,2.31,18694,89.0,20092.0
2596,0.0,2.31,18695,90.0,20093.0
2597,24.38,2.31,18695,90.0,20094.0
2598,0.0,272.31,18696,50.0,20095.0
2599,28.95,272.31,18696,50.0,20096.0
2600,0.0,2.31,18697,90.0,20097.0
2601,60.96,2.31,18697,88.0,20098.0
2602,0.0,272.31,18698,50.0,20099.0
2603,28.95,272.31,18698,49.0,20100.0
2604,0.0,2.31,18699,90.0,20101.0
0,900.0,2.31,18699,90.0,
2605,0.0,182.31,18700,60.0,20104.0
2606,45.72,182.31,18700,60.0,20105.0
2607,0.0,2.31,18701,80.0,20106.0
2608,45.72,2.31,18701,80.0,20107.0
2609,0.0,2.31,18702,65.0,20108.0
2610,30.48,2.31,18702,64.0,20109.0
2611,0.0,2.31,18703,90.0,20110.0
2612,45.72,2.31,18703,89.0,20111.0
2613,0.0,182.31,18704,75.0,20112.0
0,900.0,182.31,18704,75.0,
2614,0.0,2.31,18705,85.0,20113.0
2615,45.72,2.31,18705,85.0,20114.0
2616,0.0,2.31,18706,90.0,20115.0
2617,54.86,2.31,18706,90.0,20116.0
2618,0.0,182.31,18708,62.0,20117.0
2619,45.72,182.31,18708,66.0,20118.0
2620,91.44,182.31,18708,62.0,20119.0
2621,0.0,182.31,18709,85.0,20120.0
0,900.0,182.31,18709,85.0,
2622,0.0,182.31,18710,85.0,20122.0
0,900.0,182.31,18710,85.0,
2623,0.0,2.31,18712,90.0,20123.0
2624,45.72,2.31,18712,90.0,20124.0
2625,0.0,2.31,18713,90.0,20125.0
2626,45.72,2.31,18713,89.0,20126.0
2627,0.0,227.31,18714,85.0,20127.0
2628,45.72,227.31,18714,85.0,20128.0
2629,0.0,2.31,18715,90.0,20129.0
2630,45.72,2.31,18715,89.0,20130.0
2631,0.0,2.31,18716,90.0,20131.0
2632,45.72,2.31,18716,90.0,20132.0
2633,0.0,2.31,18717,90.0,20133.0
2634,45.72,2.31,18717,89.0,20134.0
2635,0.0,98.31,18741,47.0,20174.0
2636,30.48,96.21,18741,47.0,20175.0
2637,57.91,94.31,18741,48.0,20176.0
2638,60.96,94.31,18741,47.0,20177.0
2639,0.0,124.31,18742,67.0,20178.0
2640,36.57,115.51,18742,67.0,20179.0
2641,45.72,113.31,18742,69.0,20180.0
2642,0.0,57.31,18743,45.0,20181.0
2643,30.48,63.07,18743,45.0,20182.0
2644,60.96,68.82,18743,45.0,20183.0
2645,76.8,71.81,18743,46.0,20184.0
2646,0.0,2.31,18744,83.0,20185.0
2647,30.48,2.31,18744,83.0,20186.0
2648,60.96,2.31,18744,83.0,20187.0
2649,91.44,2.31,18744,83.0,20188.0
2650,0.0,2.31,18745,65.0,20189.0
2651,30.48,2.31,18745,65.0,20190.0
2652,60.96,2.31,18745,65.0,20191.0
2653,89.91,2.81,18745,66.0,20192.0
2654,91.44,2.31,18745,65.0,20193.0
2655,0.0,132.31,18746,57.0,20194.0
2656,30.48,132.31,18746,57.0,20195.0
2657,60.96,132.31,18746,57.0,20196.0
2658,91.44,132.31,18746,57.0,20197.0
2659,0.0,154.31,18747,68.0,20198.0
2660,30.48,158.6,18747,67.0,20199.0
2661,96.01,167.81,18747,65.0,20200.0
2662,0.0,182.31,18748,60.0,20201.0
2663,30.48,185.36,18748,60.0,20202.0
2664,60.04,188.31,18748,58.0,20203.0
2665,60.96,188.31,18748,59.0,20204.0
2666,0.0,182.31,18749,70.0,20205.0
2667,30.48,184.31,18749,70.0,20206.0
2668,60.96,186.31,18749,69.0,20207.0
2669,91.44,188.31,18749,69.0,20208.0
2670,99.06,188.81,18749,69.0,20209.0
2671,0.0,182.31,18750,70.0,20212.0
2672,30.48,185.8,18750,70.0,20213.0
2673,60.96,189.3,18750,70.0,20214.0
2674,91.44,192.79,18750,69.0,20215.0
2675,96.01,193.31,18750,68.0,20216.0
2676,0.0,182.31,18751,60.0,20217.0
2677,30.48,182.31,18751,60.0,20218.0
2678,57.91,184.81,18751,60.0,20219.0
2679,60.96,182.31,18751,59.0,20220.0
2680,0.0,182.31,18752,70.0,20221.0
2681,30.48,182.31,18752,70.0,20222.0
2682,60.96,182.31,18752,68.0,20223.0
2683,76.2,182.31,18752,68.0,20224.0
2684,0.0,182.31,18753,50.0,20225.0
2685,30.48,182.31,18753,49.0,20226.0
2686,67.05,182.31,18753,48.0,20227.0
2687,73.76,182.39,18753,46.0,20228.0
2688,0.0,182.31,18754,70.0,20229.0
2689,18.28,182.81,18754,71.0,20230.0
2690,30.48,183.66,18754,70.0,20231.0
2691,60.96,185.77,18754,69.0,20232.0
2692,91.44,187.89,18754,69.0,20233.0
2693,97.53,188.31,18754,68.0,20234.0
2694,0.0,182.31,18755,55.0,20235.0
2695,21.33,182.81,18755,54.0,20236.0
2696,30.48,182.81,18755,55.0,20237.0
2697,77.72,185.81,18755,56.0,20238.0
2698,79.24,182.81,18755,55.0,20239.0
2699,0.0,182.31,18756,70.0,20240.0
2700,30.48,182.31,18756,70.0,20241.0
2701,60.96,182.31,18756,69.0,20242.0
2702,91.44,182.31,18756,68.0,20243.0
2703,102.1,181.81,18756,69.0,20244.0
2704,0.0,277.31,18757,55.0,20245.0
2705,30.48,277.31,18757,55.0,20246.0
2706,60.96,277.31,18757,55.0,20247.0
2707,0.0,182.31,18758,50.0,20248.0
2708,30.48,182.31,18758,48.0,20249.0
2709,60.04,180.31,18758,46.0,20250.0
2710,60.96,180.31,18758,47.0,20251.0
2711,0.0,182.31,18759,70.0,20252.0
2712,30.48,182.46,18759,65.0,20253.0
2713,60.96,182.61,18759,64.0,20254.0
2714,91.44,182.76,18759,60.0,20255.0
2715,101.8,182.81,18759,68.0,20256.0
2716,0.0,182.31,18760,50.0,20258.0
2717,30.48,179.63,18760,48.0,20259.0
2718,60.96,176.95,18760,48.0,20260.0
2719,68.27,176.31,18760,47.0,20261.0
2720,0.0,182.31,18761,70.0,20262.0
2721,30.48,180.52,18761,66.0,20263.0
2722,60.96,178.72,18761,66.0,20264.0
2723,91.44,176.92,18761,65.0,20265.0
2724,101.8,176.31,18761,64.0,20266.0
2725,0.0,2.31,18762,90.0,20267.0
2726,30.48,2.31,18762,90.0,20268.0
2727,60.96,2.31,18762,90.0,20269.0
2728,91.44,2.31,18762,90.0,20270.0
2729,0.0,2.31,18763,70.0,20271.0
2730,30.48,362.14,18763,70.0,20272.0
2731,60.96,361.97,18763,69.0,20273.0
2732,91.44,361.8,18763,69.0,20274.0
2733,121.92,361.63,18763,69.0,20275.0
2734,152.4,361.46,18763,70.0,20276.0
2735,179.83,361.31,18763,71.0,20277.0
2736,0.0,2.31,18764,35.0,20278.0
2737,36.57,3.31,18764,35.0,20279.0
2738,0.0,2.31,18765,90.0,20280.0
2739,30.48,2.31,18765,90.0,20281.0
2740,60.96,2.31,18765,90.0,20282.0
2741,91.44,2.31,18765,89.0,20283.0
2742,0.0,2.31,18766,70.0,20284.0
2743,30.48,3.16,18766,69.0,20285.0
2744,60.96,4.01,18766,69.0,20286.0
2745,91.44,4.86,18766,69.0,20287.0
2746,121.92,5.7,18766,69.0,20288.0
2747,152.4,6.55,18766,69.0,20289.0
2748,179.83,7.31,18766,69.0,20290.0
2749,0.0,2.31,18767,37.0,20291.0
2750,30.48,2.31,18767,37.0,20292.0
2751,55.47,13.81,18767,38.0,20293.0
2752,0.0,182.31,18768,75.0,20294.0
2753,30.48,182.31,18768,75.0,20295.0
2754,60.96,182.31,18768,75.0,20296.0
2755,88.39,181.36,18768,76.0,20297.0
2756,91.44,181.36,18768,75.0,20298.0
2757,0.0,2.31,18769,63.0,20299.0
2758,30.48,2.31,18769,60.0,20300.0
2759,60.96,2.31,18769,60.0,20301.0
2760,91.44,2.31,18769,60.0,20302.0
2761,121.92,2.31,18769,60.0,20303.0
2762,152.4,2.31,18769,60.0,20304.0
2763,0.0,2.31,18770,45.0,20306.0
2764,30.48,2.31,18770,45.0,20307.0
2765,60.96,2.31,18770,45.0,20308.0
2766,91.44,2.31,18770,45.0,20309.0
2767,121.92,2.31,18770,45.0,20310.0
2768,152.4,2.31,18770,45.0,20311.0
2769,182.88,2.31,18770,45.0,20312.0
2770,0.0,182.31,18771,70.0,20313.0
2771,30.48,182.31,18771,69.0,20314.0
2772,60.96,182.31,18771,68.0,20315.0
2773,91.44,182.31,18771,67.0,20316.0
2774,0.0,2.31,18772,57.0,20317.0
2775,30.48,3.21,18772,57.0,20318.0
2776,60.96,4.11,18772,57.0,20319.0
2777,91.44,5.0,18772,57.0,20320.0
2778,118.87,5.81,18772,56.0,20321.0
2779,121.92,5.31,18772,56.0,20322.0
2780,0.0,182.31,18773,70.0,20323.0
2781,30.48,178.86,18773,70.0,20324.0
2782,60.96,175.42,18773,70.0,20325.0
2783,88.39,172.31,18773,70.0,20326.0
2784,91.44,172.31,18773,70.0,20327.0
2785,0.0,2.31,18774,70.0,20328.0
2786,30.48,3.84,18774,70.0,20329.0
2787,60.96,5.37,18774,70.0,20330.0
2788,91.44,6.9,18774,69.0,20331.0
2789,121.92,8.43,18774,69.0,20332.0
2790,149.35,9.81,18774,68.0,20333.0
2791,152.4,9.81,18774,69.0,20334.0
2792,0.0,2.31,18775,45.0,20335.0
2793,30.48,2.31,18775,44.0,20336.0
2794,60.96,2.31,18775,44.0,20337.0
2795,0.0,182.31,18776,70.0,20338.0
2796,30.48,182.31,18776,69.0,20339.0
2797,60.96,182.31,18776,68.0,20340.0
2798,91.44,182.31,18776,68.0,20341.0
2799,0.0,2.31,18777,70.0,20342.0
2800,30.48,3.85,18777,70.0,20343.0
2801,60.96,5.4,18777,70.0,20344.0
2802,91.44,6.94,18777,69.0,20345.0
2803,98.75,7.31,18777,70.0,20346.0
2804,0.0,2.31,18778,45.0,20347.0
2805,30.48,361.04,18778,40.0,20348.0
2806,60.96,359.77,18778,40.0,20349.0
2807,91.44,358.5,18778,40.0,20350.0
2808,121.92,357.23,18778,39.0,20351.0
2809,152.4,355.96,18778,38.0,20352.0
2810,179.83,354.81,18778,38.0,20353.0
2811,0.0,182.31,18779,60.0,20354.0
2812,30.48,182.31,18779,59.0,20355.0
2813,60.96,182.31,18779,59.0,20356.0
2814,91.44,182.31,18779,57.0,20357.0
2815,0.0,2.31,18780,75.0,20359.0
2816,30.48,3.78,18780,75.0,20360.0
2817,60.96,5.25,18780,75.0,20361.0
2818,91.44,6.72,18780,75.0,20362.0
2819,103.63,7.31,18780,74.0,20363.0
2820,106.68,7.31,18780,75.0,20364.0
2821,0.0,2.31,18781,55.0,20365.0
2822,30.48,3.3,18781,55.0,20366.0
2823,60.96,4.28,18781,54.0,20367.0
2824,91.44,5.26,18781,55.0,20368.0
2825,121.92,6.25,18781,55.0,20369.0
2826,152.4,7.23,18781,53.0,20370.0
2827,182.88,8.21,18781,53.0,20371.0
2828,185.92,8.31,18781,56.0,20372.0
2829,0.0,2.31,18782,35.0,20373.0
2830,30.48,357.55,18782,35.0,20374.0
2831,60.96,352.79,18782,35.0,20375.0
2832,91.44,348.03,18782,35.0,20376.0
2833,102.41,346.31,18782,36.0,20377.0
2834,0.0,2.31,18783,55.0,20378.0
2835,30.48,2.31,18783,54.0,20379.0
2836,60.96,2.31,18783,55.0,20380.0
2837,91.44,2.31,18783,55.0,20381.0
2838,121.92,2.31,18783,56.0,20382.0
2839,0.0,182.31,18784,65.0,20383.0
2840,60.96,182.31,18784,64.0,20384.0
2841,91.44,182.31,18784,64.0,20385.0
2842,107.89,175.81,18784,63.0,20386.0
2843,0.0,2.31,18785,60.0,20387.0
2844,30.48,2.31,18785,55.0,20388.0
2845,60.96,2.31,18785,55.0,20389.0
2846,91.44,2.31,18785,58.0,20390.0
2847,152.4,2.31,18785,59.0,20391.0
2848,0.0,2.31,18786,35.0,20392.0
2849,30.48,2.31,18786,39.0,20393.0
2850,60.96,2.31,18786,39.0,20394.0
2851,91.44,2.31,18786,41.0,20395.0
2852,94.48,8.81,18786,43.0,20396.0
2853,0.0,2.31,18787,57.0,20397.0
2854,30.48,2.31,18787,56.0,20398.0
2855,0.0,182.31,18788,70.0,20399.0
2856,30.48,185.41,18788,68.0,20400.0
2857,60.96,188.5,18788,67.0,20401.0
2858,64.0,188.81,18788,67.0,20402.0
2859,0.0,2.31,18789,63.0,20403.0
2860,30.48,2.31,18789,60.0,20404.0
2861,60.96,2.31,18789,60.0,20405.0
2862,91.44,2.31,18789,60.0,20406.0
2863,121.92,2.31,18789,60.0,20407.0
2864,152.4,2.31,18789,60.0,20408.0
2865,0.0,362.31,18790,40.0,20412.0
2866,30.48,362.31,18790,40.0,20413.0
2867,0.0,2.31,18791,75.0,20414.0
2868,30.48,7.41,18791,74.0,20415.0
2869,60.96,12.5,18791,73.0,20416.0
2870,80.77,15.81,18791,75.0,20417.0
2871,0.0,182.31,18792,80.0,20418.0
2872,30.48,182.31,18792,80.0,20419.0
2873,60.96,182.31,18792,80.0,20420.0
2874,91.44,182.31,18792,79.0,20421.0
2875,0.0,182.31,18793,70.0,20422.0
0,900.0,182.31,18793,70.0,
2876,0.0,182.31,18794,85.0,20423.0
2877,30.48,182.31,18794,85.0,20424.0
2878,60.96,182.31,18794,85.0,20425.0
2879,91.44,182.31,18794,85.0,20426.0
2880,0.0,182.31,18795,75.0,20427.0
2881,30.48,182.31,18795,76.0,20428.0
2882,60.96,182.31,18795,75.0,20429.0
2883,101.19,183.81,18795,74.0,20430.0
2884,104.24,183.81,18795,75.0,20431.0
2885,0.0,2.31,18796,73.0,20432.0
2886,30.48,361.44,18796,73.0,20433.0
2887,60.96,360.57,18796,73.0,20434.0
2888,94.48,359.61,18796,74.0,20435.0
2889,96.01,359.61,18796,73.0,20436.0
2890,0.0,182.31,18797,73.0,20437.0
0,900.0,182.31,18797,73.0,
2891,0.0,2.31,18798,85.0,20438.0
2892,30.48,2.31,18798,85.0,20439.0
2893,60.96,2.31,18798,85.0,20440.0
2894,91.44,2.31,18798,86.0,20441.0
2895,0.0,182.31,18799,72.0,20442.0
2896,30.48,182.31,18799,71.0,20443.0
2897,0.0,2.31,18800,83.0,20448.0
2898,30.48,2.31,18800,83.0,20449.0
2899,60.96,2.31,18800,83.0,20450.0
2900,0.0,182.31,18801,75.0,20451.0
2901,30.48,182.47,18801,75.0,20452.0
2902,60.96,182.62,18801,75.0,20453.0
2903,91.44,182.78,18801,74.0,20454.0
2904,97.53,182.81,18801,75.0,20455.0
2905,0.0,2.31,18802,82.0,20456.0
2906,30.48,5.45,18802,82.0,20457.0
2907,53.34,7.81,18802,81.0,20458.0
2908,60.96,7.81,18802,82.0,20459.0
2909,91.44,7.81,18802,82.0,20460.0
2910,0.0,244.31,18803,60.0,20461.0
2911,30.48,244.31,18803,60.0,20462.0
2912,107.89,242.81,18803,60.0,20463.0
2913,0.0,107.31,18804,45.0,20464.0
2914,30.48,106.5,18804,45.0,20465.0
2915,60.96,105.68,18804,45.0,20466.0
2916,91.44,104.86,18804,45.0,20467.0
2917,121.92,104.05,18804,46.0,20468.0
2918,149.35,103.31,18804,46.0,20469.0
2919,152.4,103.31,18804,46.0,20470.0
2920,0.0,242.31,18805,47.0,20471.0
2921,30.48,242.31,18805,47.0,20472.0
2922,60.96,242.31,18805,47.0,20473.0
2923,91.44,242.31,18805,49.0,20474.0
2924,121.92,242.31,18805,49.0,20475.0
2925,138.07,252.36,18805,51.0,20476.0
2926,0.0,242.31,18806,50.0,20477.0
2927,30.48,244.72,18806,49.0,20478.0
2928,60.96,247.14,18806,47.0,20479.0
2929,69.49,247.81,18806,47.0,20480.0
2930,0.0,250.31,18807,50.0,20481.0
2931,30.48,250.31,18807,50.0,20482.0
2932,60.96,250.31,18807,50.0,20483.0
2933,91.44,250.31,18807,49.0,20484.0
2934,121.92,250.31,18807,49.0,20485.0
2935,0.0,2.31,18808,45.0,20486.0
2936,30.48,360.99,18808,45.0,20487.0
2937,60.96,359.66,18808,45.0,20488.0
2938,91.44,358.33,18808,45.0,20489.0
2939,121.92,357.01,18808,44.0,20490.0
2940,149.35,355.81,18808,43.0,20491.0
2941,152.4,355.81,18808,43.0,20492.0
2967,0.0,182.31,18820,45.0,20524.0
2968,33.52,182.31,18820,45.0,20525.0
2969,0.0,182.31,18821,45.0,20526.0
2970,21.33,182.31,18821,45.0,20527.0
2971,0.0,182.31,18822,45.0,20528.0
2972,27.43,182.31,18822,45.0,20529.0
2973,0.0,182.31,18823,45.0,20530.0
2974,36.57,182.31,18823,45.0,20531.0
2975,0.0,182.31,18824,45.0,20532.0
2976,30.48,182.31,18824,45.0,20533.0
2977,0.0,182.31,18825,45.0,20534.0
2978,54.86,182.31,18825,45.0,20535.0
2979,0.0,32.31,18826,60.0,20536.0
2980,42.67,32.31,18826,60.0,20537.0
2981,0.0,182.31,18827,45.0,20538.0
2982,24.38,182.31,18827,45.0,20539.0
2983,0.0,182.31,18828,45.0,20540.0
2984,30.48,182.31,18828,45.0,20541.0
2985,0.0,182.31,18829,45.0,20542.0
2986,36.57,182.31,18829,45.0,20543.0
2987,0.0,182.31,18830,45.0,20545.0
0,900.0,182.31,18830,45.0,
2988,0.0,182.31,18831,45.0,20546.0
2989,30.48,182.31,18831,45.0,20547.0
2990,0.0,182.31,18832,45.0,20548.0
2991,48.76,182.31,18832,45.0,20549.0
2992,0.0,182.31,18833,45.0,20550.0
2993,24.38,182.31,18833,45.0,20551.0
2994,0.0,182.31,18834,45.0,20552.0
2995,33.52,182.31,18834,45.0,20553.0
2996,0.0,182.31,18835,45.0,20554.0
2997,36.57,182.31,18835,45.0,20555.0
2998,0.0,182.31,18836,45.0,20556.0
2999,30.48,182.31,18836,45.0,20557.0
3000,0.0,182.31,18837,45.0,20558.0
3001,30.48,182.31,18837,45.0,20559.0
3002,0.0,182.31,18838,45.0,20560.0
3003,34.74,182.31,18838,45.0,20561.0
3004,0.0,182.31,18839,45.0,20562.0
0,900.0,182.31,18839,45.0,
3005,0.0,182.31,18840,45.0,20564.0
0,900.0,182.31,18840,45.0,
3006,0.0,182.31,18841,45.0,20565.0
3007,54.86,182.31,18841,45.0,20566.0
3008,0.0,182.31,18842,45.0,20567.0
3009,42.67,182.31,18842,45.0,20568.0
3010,0.0,182.31,18843,45.0,20569.0
0,900.0,182.31,18843,45.0,
3011,0.0,182.31,18843A,55.0,20570.0
3012,48.76,182.31,18843A,55.0,20571.0
3013,0.0,182.31,18844,72.0,20572.0
3014,44.19,182.31,18844,71.0,20573.0
3015,0.0,182.31,18845,70.0,20574.0
3016,30.48,182.31,18845,70.0,20575.0
3025,0.0,353.31,19,45.0,20632.0
3026,30.48,353.31,19,47.0,20633.0
3027,60.96,353.31,19,47.0,20634.0
3028,91.44,353.31,19,45.0,20635.0
3029,121.92,353.31,19,44.0,20636.0
3030,0.0,106.81,197,59.65,20742.0
0,900.0,106.81,197,59.65,
3031,0.0,173.31,2,42.0,20810.0
3032,51.81,173.31,2,37.0,20811.0
3033,92.35,173.31,2,33.0,20812.0
3034,119.78,173.31,2,30.0,20813.0
3035,0.0,353.31,20,45.0,20814.0
3036,30.48,353.31,20,37.0,20815.0
3037,60.96,353.31,20,34.0,20816.0
3038,91.44,353.31,20,31.0,20817.0
3039,121.92,353.31,20,26.0,20818.0
3040,152.4,353.31,20,24.0,20819.0
3041,0.0,181.08,2092,59.08,20944.0
0,900.0,181.08,2092,59.08,
3042,0.0,2.31,2093,90.0,20945.0
0,900.0,2.31,2093,90.0,
3043,0.0,361.71,2094,50.0,20946.0
0,900.0,361.71,2094,50.0,
3044,0.0,3.23,2095,50.97,20947.0
0,900.0,3.23,2095,50.97,
3045,0.0,359.41,2096,47.9,20948.0
0,900.0,359.41,2096,47.9,
3046,0.0,5.96,2097,47.28,20949.0
0,900.0,5.96,2097,47.28,
3047,0.0,360.49,2098,49.2,20950.0
0,900.0,360.49,2098,49.2,
3048,0.0,3.23,2099,48.1,20951.0
0,900.0,3.23,2099,48.1,
3049,0.0,2.31,21,55.0,20952.0
3050,30.48,2.31,21,51.0,20953.0
