,Unnamed: 0,BHID,FROM,TO,AU_AVG_GT
10710,131677,18354,22.2504,23.4696,0.017
10711,131678,18354,23.4696,24.384,0.017
10712,131679,18354,26.62428,28.14828,0.017
10713,131680,18354,41.4528,42.672,0.017
10714,131681,18355,14.9352,15.8496,0.034
10715,131682,18355,15.8496,16.764,0.034
10716,131683,18355,16.764,17.3736,0.549
10717,131684,18355,17.3736,17.9832,0.309
10718,131685,18355,17.9832,18.5928,4.474
10719,131686,18355,18.5928,19.5072,0.017
10720,131687,18355,19.5072,20.4216,0.034
10721,131688,18355,20.4216,21.336,0.069
10722,131689,18355,21.336,22.2504,0.017
10723,131690,18355,22.2504,23.1648,0.043
10724,131691,18355,23.1648,24.0792,0.377
10725,131692,18355,24.0792,24.71928,0.857
10726,131693,18355,24.71928,25.20696,6.034
10727,131694,18355,25.20696,26.12136,96.669
10728,131695,18355,26.12136,27.03576,5.349
10729,131696,18355,27.03576,27.95016,0.549
10730,131697,18355,27.95016,28.86456,0.309
10731,131698,18355,28.86456,29.77896,1.131
10732,131699,18355,29.77896,30.48,16.834
10733,131700,18355,30.48,31.36392,14.906
10734,131701,18355,31.36392,31.97352,7.406
10735,131702,18355,31.97352,32.766,2.4
10736,131703,18355,32.766,33.6804,0.189
10737,131704,18355,33.6804,34.5948,0.137
10738,131705,18355,34.5948,35.5092,0.257
10739,131706,18355,35.5092,36.43884,0.154
10740,131707,18355,36.43884,37.4142,3.017
10741,131708,18355,37.4142,38.38956,1.869
10742,131709,18355,38.38956,38.69436,58.954
10743,131710,18355,38.69436,38.99916,6.583
10744,131711,18355,38.99916,39.60876,2.28
10745,131712,18355,39.60876,40.5384,0.343
10746,131713,18355,40.5384,41.4528,0.034
10747,131714,18355,41.4528,42.3672,2.863
10748,131715,18355,42.3672,43.22064,0.171
10749,131716,18355,43.22064,44.07408,0.034
10750,131717,18355,44.07408,44.98848,0.034
10751,131718,18355,44.98848,45.90288,4.697
10752,131719,18355,45.90288,47.42688,1.2
10753,131720,18355,47.42688,48.34128,0.206
10754,131721,18355,48.34128,49.25568,0.514
10755,131722,18355,49.25568,50.17008,0.017
10756,131723,18355,50.17008,51.08448,0.017
10757,131724,18355,51.08448,52.30368,0.017
10758,131725,18355,52.30368,53.15712,0.017
10759,131726,18355,53.15712,54.01056,0.017
10760,131727,18355,54.01056,54.62016,0.017
10761,131728,18355,54.62016,55.80888,0.017
10762,131729,18355,55.80888,56.9976,0.017
10763,131730,18357,61.92012,62.83452,0.017
10764,131731,18357,62.83452,63.9318,0.017
10765,131732,18357,63.9318,64.9224,0.017
10766,131733,18357,64.9224,65.8368,0.017
10767,131734,18357,65.8368,67.14744,0.017
10768,131735,18357,67.14744,67.71132,0.017
10769,131736,18357,67.71132,68.58,0.017
10770,131737,18357,68.58,69.4944,0.017
10771,131738,18357,69.4944,70.16496,0.823
10772,131739,18357,70.16496,71.0184,0.103
10773,131740,18357,71.0184,71.9328,0.034
10774,131741,18357,71.9328,72.8472,0.026
10775,131742,18358,33.2232,33.8328,0.051
10776,131743,18358,40.03548,40.94988,0.051
10777,131744,18358,40.94988,41.78808,0.103
10778,131745,18358,41.78808,42.2148,1.046
10779,131746,18358,42.2148,43.1292,5.023
10780,131747,18358,43.1292,43.64736,4.834
10781,131748,18358,43.64736,44.3484,0.857
10782,131749,18358,44.3484,45.04944,0.069
10783,131750,18358,45.04944,45.96384,0.034
10784,131751,18358,45.96384,46.89348,0.034
10785,131752,18358,46.89348,47.64024,0.017
10786,131753,18358,47.64024,48.4632,0.034
10787,131754,18358,48.4632,49.3776,0.034
10788,131755,18358,49.3776,50.292,0.017
10789,131756,18358,50.292,51.38928,0.017
10790,131757,18358,51.38928,52.48656,0.034
10791,131758,18358,52.48656,52.83708,4.663
10792,131759,18358,52.83708,53.9496,0.069
10793,131760,18358,53.9496,54.864,0.034
10794,131761,18358,54.864,55.7784,0.034
10795,131762,18358,55.7784,56.72328,0.034
10796,131763,18358,56.72328,57.7596,0.017
10797,131764,18358,57.7596,58.70448,0.051
10798,131765,18358,58.70448,59.72556,0.034
10799,131766,18358,59.72556,60.96,0.026
10800,131767,18358,60.96,62.27064,0.034
10801,131768,18358,62.27064,63.00216,0.429
10802,131769,18359,17.9832,18.8976,0.017
10803,131770,18359,18.8976,19.812,0.017
10804,131771,18359,19.812,20.7264,0.017
10805,131772,18359,20.7264,21.6408,0.017
10806,131773,18359,21.6408,22.5552,0.017
10807,131774,18359,22.5552,23.1648,0.017
10808,131775,18359,23.1648,23.7744,3.24
10809,131776,18359,23.7744,24.6888,0.18
10810,131777,18359,24.6888,25.70988,0.823
10811,131778,18359,25.70988,26.73096,0.069
10812,131779,18359,26.73096,27.432,2.897
10813,131780,18359,27.432,28.3464,0.034
10814,131781,18359,28.3464,29.2608,0.034
10815,131782,18359,29.2608,30.1752,4.406
10816,131788,18360,14.84376,15.5448,0.411
10817,131789,18360,15.5448,16.48968,0.017
10818,131790,18360,16.48968,17.43456,0.017
10819,131791,18360,21.68652,22.2504,0.034
10820,131792,18360,28.8798,29.4894,0.017
10821,131793,18360,31.6992,32.3088,0.017
10822,131794,18361,21.336,22.2504,0.017
10823,131795,18361,22.2504,23.1648,0.017
10824,131796,18361,23.1648,24.0792,0.017
10825,131797,18361,39.0144,39.9288,0.017
10826,131798,18361,39.9288,40.8432,0.017
10827,131799,18361,46.9392,47.8536,0.017
10828,131800,18361,47.8536,48.768,0.017
10829,131801,18361,48.768,49.6824,0.017
10830,131802,18361,49.6824,50.5968,0.017
10831,131803,18361,50.5968,51.5112,0.017
10832,131804,18361,51.5112,52.4256,0.017
10833,131805,18361,52.4256,53.43144,0.017
10834,131806,18361,58.8264,60.0456,0.017
10835,131807,18361,60.0456,60.6552,0.017
10836,131808,18362,2.1336,2.7432,0.017
10837,131809,18362,10.0584,10.668,0.017
10838,131810,18362,12.8016,13.4112,0.017
10839,131811,18362,60.3504,61.2648,0.017
10840,131812,18362,61.2648,61.8744,0.017
10841,131813,18362,61.8744,62.484,0.017
10842,131814,18363,27.1272,27.7368,0.189
10843,131882,18366,17.9832,18.8976,0.017
10844,131883,18366,28.6512,29.2608,0.017
10845,131884,18366,29.8704,30.48,0.017
10846,131885,18366,46.9392,47.8536,0.017
10847,131886,18366,47.8536,48.768,0.017
10848,131887,18366,48.768,49.6824,0.017
10849,131888,18366,49.6824,50.9016,0.017
10850,131889,18366,50.9016,52.1208,0.017
10851,131890,18366,52.1208,52.7304,1.106
10852,131891,18367,34.7472,35.9664,0.017
10853,131892,18367,35.9664,37.2618,0.017
10854,131893,18367,54.2544,55.1688,0.017
10855,131894,18367,55.1688,55.99176,0.017
10856,131895,18368,14.6304,15.5448,0.017
10857,131896,18368,29.01696,30.1752,0.017
10858,131897,18368,30.1752,31.3944,0.017
10859,131898,18368,31.3944,32.52216,0.017
10860,131899,18368,32.52216,33.528,0.017
10861,131900,18368,33.528,34.50336,0.017
10862,131901,18368,34.50336,35.6616,0.017
10863,131902,18368,35.6616,36.576,0.017
10864,131903,18368,36.576,37.7952,0.017
10865,131904,18368,43.8912,44.98848,0.017
10866,131905,18369,9.144,10.0584,0.017
10867,131906,18369,10.0584,10.92708,4.149
10868,131907,18369,10.92708,11.85672,4.251
10869,131908,18369,11.85672,12.67968,3.583
10870,131909,18369,12.67968,13.47216,1.594
10871,131910,18369,13.47216,14.18844,1.423
10872,131911,18369,14.18844,14.84376,3.463
10873,131912,18369,14.84376,15.60576,0.189
10874,131913,18369,15.60576,16.27632,5.194
10875,131914,18369,16.27632,17.0688,0.086
10876,131915,18369,17.0688,17.9832,0.051
10877,131916,18369,17.9832,18.8976,0.034
10878,131917,18369,45.90288,46.96968,0.137
10879,131918,18369,46.96968,47.88408,0.043
10880,131983,18370,11.2776,12.51204,0.034
10881,131984,18370,12.51204,12.93876,0.017
10882,131985,18370,12.93876,14.0208,0.017
10883,131986,18370,14.0208,15.24,0.034
10884,131987,18370,23.4696,24.384,0.017
10885,131988,18370,24.384,25.2984,0.034
10886,131989,18370,25.2984,26.2128,2.811
10887,131990,18371,30.1752,31.0896,0.034
10888,131991,18371,31.0896,32.004,0.24
10889,131992,18371,32.004,32.49168,0.18
10890,131993,18371,32.49168,33.00984,0.051
10891,131994,18372,21.336,21.9456,0.017
10892,131995,18372,24.06396,25.17648,0.137
10893,131996,18372,25.17648,26.02992,1.851
10894,131997,18372,26.02992,26.5176,7.337
10895,131998,18372,26.5176,27.6606,1.646
10896,131999,18372,30.7848,31.3944,0.24
10897,132000,18372,34.4424,35.6616,0.291
10898,132001,18372,35.6616,36.576,8.486
10899,132002,18372,36.576,37.4904,0.052
10900,132003,18373,29.718,30.3276,0.017
10901,132004,18373,33.528,34.29,0.017
10902,132005,18373,59.49696,60.59424,0.017
10903,132006,18373,60.59424,61.1124,0.154
10904,132007,18373,61.1124,62.1792,0.017
10905,132008,18373,62.1792,63.20028,0.017
10906,132009,18373,63.20028,64.41948,0.017
10907,132010,18374,24.0792,24.6888,0.171
10908,132011,18374,26.8224,27.7368,0.017
10909,132012,18374,27.7368,28.6512,0.017
10910,132013,18374,28.6512,29.76372,0.017
10911,132014,18374,29.76372,30.7848,0.017
10912,132015,18374,30.7848,32.1564,0.017
10913,132016,18374,32.1564,33.528,0.017
10914,132017,18374,33.528,34.83864,0.017
10915,132018,18375,14.96568,15.49908,1.509
10916,132019,18375,15.49908,15.8496,0.171
10917,132020,18375,15.8496,16.44396,1.491
10918,132021,18375,16.44396,17.00784,0.034
10919,132022,18375,17.00784,18.288,0.017
10920,132023,18375,27.7368,28.3464,0.017
10921,132024,18375,52.4256,53.0352,0.017
10922,132025,18376,32.03448,33.147,0.017
10923,132026,18376,33.147,34.25952,0.017
10924,132027,18376,34.25952,34.7472,4.92
10925,132028,18376,34.7472,36.24072,0.017
10926,132029,18377,27.7368,28.6512,0.429
10927,132030,18377,28.6512,29.5656,0.017
10928,132031,18377,29.5656,30.48,0.206
10929,132032,18377,30.48,31.242,21.0
10930,132033,18377,31.242,32.004,21.0
10931,132034,18377,32.004,32.9184,0.754
10932,132035,18378,34.1376,35.29584,0.034
10933,132036,18378,35.29584,36.45408,0.463
10934,132037,18378,36.45408,37.70376,3.823
10935,132038,18378,37.70376,38.42004,1.474
10936,132039,18378,38.42004,39.12108,3.566
10937,132040,18378,39.12108,40.35552,0.291
10938,132041,18378,40.35552,41.57472,0.12
10939,132042,18378,41.57472,41.87952,52.68
10940,132043,18378,41.87952,43.1292,0.12
10941,132044,18378,43.1292,44.196,0.034
10942,132045,18378,44.196,45.1104,0.017
10943,132046,18379,23.4696,24.0792,0.24
10944,132047,18379,24.0792,25.26792,0.086
10945,132048,18379,25.26792,26.4414,0.034
10946,132049,18379,26.4414,26.8986,12.017
10947,132050,18379,26.8986,27.46248,0.034
10948,132051,18379,27.46248,28.3464,0.034
10949,132052,18379,41.148,42.3672,0.017
10950,132053,18379,42.3672,43.8912,0.017
10951,132054,18379,43.8912,45.1104,0.017
10952,132055,18379,45.1104,46.0248,0.017
10953,132056,18379,46.0248,47.00016,0.017
10954,132097,18380,48.9966,49.911,0.086
10955,132098,18380,49.911,51.2064,0.017
10956,132099,18380,51.2064,52.31892,0.017
10957,132100,18380,71.64324,71.99376,0.017
10958,132101,18381,19.812,20.84832,0.017
10959,132102,18382,37.20084,38.1,2.674
10960,132186,18389,29.8704,30.7848,0.017
10961,132187,18389,30.7848,31.6992,0.017
10962,132188,18389,31.6992,32.6136,0.017
10963,132189,18389,34.56432,35.32632,0.017
10964,132190,18389,42.0624,42.672,0.017
10965,132191,18389,47.8536,48.768,0.017
10966,132192,18389,52.1208,53.05044,0.017
10967,132193,18389,58.0644,58.674,0.051
10968,132194,18389,68.58,69.1896,0.154
10969,132195,18389,78.0288,78.6384,0.017
10970,132196,18389,81.3816,82.296,0.017
10971,132197,18389,82.296,83.2104,0.017
10972,132198,18389,83.2104,84.00288,0.017
10973,132258,18390,16.42872,17.0688,0.034
10974,132259,18390,17.0688,17.6784,0.017
10975,132260,18390,17.6784,18.8976,0.034
10976,132261,18390,18.8976,20.1168,0.017
10977,132262,18390,20.1168,21.36648,0.172
10978,132263,18390,31.07436,32.3088,0.017
10979,132264,18390,32.3088,33.528,0.017
10980,132265,18390,33.528,34.7472,0.034
10981,132266,18390,34.7472,35.9664,0.078
10982,132267,18390,35.9664,37.1856,0.017
10983,132268,18390,37.1856,38.2524,0.103
10984,132269,18390,38.2524,39.3192,0.943
10985,132270,18390,39.3192,40.2336,0.223
10986,132271,18390,40.2336,40.8432,1.766
10987,132272,18390,40.8432,41.6052,0.806
10988,132273,18390,41.6052,42.55008,6.137
10989,132274,18390,42.55008,43.5864,0.686
10990,132275,18390,43.5864,44.8056,0.069
10991,132276,18390,44.8056,45.8724,0.034
10992,132277,18390,45.8724,46.96968,0.017
10993,132278,18390,46.96968,48.1584,0.017
10994,132279,18390,48.1584,49.3776,0.017
10995,132280,18390,49.3776,50.5968,0.017
10996,132281,18390,50.5968,51.32832,0.017
10997,132282,18390,51.32832,52.33416,0.017
10998,132283,18390,52.33416,53.34,0.017
10999,132284,18390,53.34,54.2544,0.051
11000,132285,18390,54.2544,55.15356,7.509
11001,132286,18390,55.15356,55.90032,11.691
11002,132287,18390,55.90032,56.4642,19.114
11003,132288,18390,56.4642,57.11952,66.438
11004,132289,18390,57.11952,58.2168,16.2
11005,132290,18390,58.2168,59.02452,0.806
11006,132291,18390,59.02452,60.198,0.291
11007,132292,18390,60.198,61.50864,0.377
11008,132293,18390,61.50864,62.484,0.12
11009,132294,18390,62.484,63.3984,0.514
11010,132295,18390,63.3984,64.008,0.497
11011,132296,18390,64.008,64.4652,1.577
11012,132297,18390,64.4652,65.0748,2.04
11013,132298,18390,65.0748,65.65392,1.543
11014,132299,18390,65.65392,66.99504,0.686
11015,132300,18391,21.82368,22.86,0.034
11016,132301,18391,22.86,23.4696,0.017
11017,132302,18391,23.4696,24.6888,0.017
11018,132303,18391,24.6888,25.95372,0.034
11019,132304,18391,30.7848,31.6992,0.017
11020,132305,18391,62.7888,63.3984,0.034
11021,132306,18391,80.4672,81.2292,0.291
11022,132307,18391,81.2292,81.9912,0.549
11023,132308,18392,24.9936,25.6032,0.017
11024,132309,18392,29.68752,30.60192,0.017
11025,132310,18392,30.60192,31.5468,0.017
11026,132311,18392,31.5468,32.4612,0.017
11027,132312,18392,32.4612,33.2232,0.754
11028,132313,18392,33.2232,34.1376,1.286
11029,132314,18392,34.1376,35.052,0.874
11030,132315,18392,35.052,36.2712,0.017
11031,132316,18392,36.2712,37.4904,0.017
11032,132317,18392,37.4904,38.7096,0.017
11033,132318,18392,38.7096,39.9288,0.017
11034,132319,18392,39.9288,41.148,0.017
11035,132320,18392,41.148,42.3672,0.017
11036,132321,18392,42.3672,43.5864,0.017
11037,132322,18392,43.5864,44.43984,0.017
11038,132323,18392,44.43984,45.29328,0.017
11039,132324,18392,45.29328,46.0248,1.594
11040,132325,18392,46.0248,46.9392,0.034
11041,132326,18392,46.9392,47.97552,0.291
11042,132327,18392,47.97552,49.01184,0.283
11043,132328,18392,49.01184,49.9872,0.017
11044,132329,18392,49.9872,51.2064,0.017
11045,132330,18392,51.2064,52.4256,0.017
11046,132331,18392,52.4256,53.6448,0.017
11047,132332,18392,53.6448,54.864,0.017
11048,132333,18392,54.864,56.0832,0.017
11049,132334,18392,56.0832,57.3024,0.017
11050,132335,18392,57.3024,58.5216,0.017
11051,132336,18392,58.5216,59.7408,0.017
11052,132337,18392,59.7408,60.96,0.017
11053,132338,18392,60.96,61.8744,0.017
11054,132339,18392,61.8744,62.7888,0.034
11055,132340,18392,62.7888,63.7032,0.017
11056,132341,18392,63.7032,64.9224,0.034
11057,132342,18392,64.9224,66.1416,0.017
11058,132343,18392,66.1416,67.3608,0.017
11059,132344,18392,67.3608,68.58,0.017
11060,132345,18392,68.58,69.7992,0.017
11061,132346,18392,69.7992,70.7136,0.017
11062,132347,18392,70.7136,71.628,0.017
11063,132348,18392,71.628,72.57288,0.051
11064,132349,18392,72.57288,73.28916,3.531
11065,132350,18392,73.28916,74.34072,0.223
11066,132351,18392,74.34072,75.14844,2.263
11067,132352,18392,75.14844,75.83424,13.8
11068,132353,18392,75.83424,76.39812,3.206
11069,132354,18392,76.39812,77.1144,0.669
11070,132355,18392,77.1144,77.8764,0.823
11071,132356,18392,77.8764,78.7908,0.171
11072,132357,18392,78.7908,79.5528,0.017
11073,132358,18392,79.5528,80.3148,0.017
11074,132359,18392,80.3148,81.65592,0.017
11075,132360,18392,81.65592,82.6008,0.017
11076,132361,18392,82.6008,83.6676,0.017
11077,132362,18392,83.6676,84.52104,0.034
11078,132363,18392,84.52104,85.6488,0.017
11079,132364,18392,85.6488,86.868,0.017
11080,132365,18392,86.868,88.0872,0.017
11081,132366,18392,88.0872,89.3064,0.017
11082,132367,18392,89.3064,89.94648,2.649
11083,132368,18392,89.94648,90.9828,0.051
11084,132369,18392,90.9828,91.37904,24.206
11085,132370,18392,91.37904,92.3544,0.583
11086,132371,18392,92.3544,93.2688,6.171
11087,132372,18392,93.2688,94.1832,1.011
11088,132373,18392,94.1832,94.7928,2.52
11089,132374,18392,94.7928,96.012,0.214
11090,132375,18393,10.02792,11.5824,0.005
11091,132376,18393,11.5824,13.1064,0.007
11092,132377,18393,13.1064,14.6304,0.005
11093,132378,18393,14.6304,15.8496,0.003
11094,132379,18393,15.8496,17.0688,0.003
11095,132380,18393,17.0688,18.288,0.003
11096,132381,18393,18.288,19.62912,0.003
11097,132382,18393,19.62912,20.97024,0.003
11098,132383,18393,20.97024,21.9456,0.063
11099,132384,18393,21.9456,22.86,0.017
11100,132385,18393,22.86,23.7744,0.01
11101,132386,18393,23.7744,24.6888,0.022
11102,132387,18393,24.6888,25.527,0.835
11103,132388,18393,25.527,26.3652,0.086
11104,132389,18393,26.3652,27.432,0.801
11105,132390,18393,27.432,28.4988,0.021
11106,132391,18393,28.4988,29.5656,1.109
11107,132392,18393,29.5656,30.7848,0.003
11108,132393,18393,30.7848,32.3088,0.003
11109,132394,18393,32.3088,33.8328,0.003
11110,132395,18393,33.8328,35.3568,0.007
11111,132396,18393,35.3568,36.8808,0.005
11112,132397,18393,36.8808,38.4048,0.01
11113,132398,18393,38.4048,39.9288,0.01
11114,132399,18393,39.9288,41.4528,0.005
11115,132400,18393,41.4528,42.9768,0.005
11116,132401,18393,42.9768,44.5008,0.007
11117,132402,18393,44.5008,46.0248,0.021
11118,132403,18393,46.0248,47.5488,0.003
11119,132404,18393,47.5488,49.0728,0.027
11120,132405,18393,49.0728,50.5968,0.027
11121,132406,18393,50.5968,52.1208,0.015
11122,132407,18393,52.1208,53.6448,0.012
11123,132408,18393,53.6448,55.1688,0.021
11124,132409,18393,55.1688,56.6928,0.003
11125,132410,18393,56.6928,58.2168,0.005
11126,132411,18393,58.2168,59.7408,0.007
11127,132412,18393,59.7408,61.1124,0.01
11128,132413,18393,61.1124,62.484,0.015
11129,132414,18393,62.484,63.0936,0.017
11130,132415,18393,63.0936,64.3128,0.019
11131,132416,18393,64.3128,65.3796,0.021
11132,132417,18393,65.3796,66.4464,0.142
11133,132418,18393,66.4464,66.9036,17.469
11134,132419,18393,66.9036,68.33616,0.572
11135,132420,18393,68.33616,69.29628,0.081
11136,132421,18393,69.29628,70.1802,0.01
11137,132422,18393,70.1802,71.06412,0.015
11138,132423,18393,71.06412,72.4662,0.021
11139,132424,18393,72.4662,73.6092,6.321
11140,132425,18393,73.6092,75.04176,0.045
11141,132426,18393,75.04176,75.95616,0.015
11142,132427,18393,75.95616,76.87056,0.003
11143,132428,18393,76.87056,77.8764,0.003
11144,132429,18393,77.8764,78.88224,0.005
11145,132430,18393,78.88224,80.36052,0.005
11146,132431,18393,80.36052,81.96072,0.007
11147,132432,18393,81.96072,83.31708,0.005
11148,132433,18393,83.31708,84.61248,0.01
11149,132434,18393,84.61248,85.90788,0.003
11150,132435,18393,85.90788,87.1728,0.009
11151,132436,18393,87.1728,88.59012,0.005
11152,132437,18393,88.59012,90.00744,0.002
11153,132438,18393,90.00744,91.25712,0.005
11154,132439,18393,91.25712,92.0496,0.005
11155,132440,18393,92.0496,92.964,0.046
11156,132441,18393,92.964,93.8784,0.01
11157,132442,18393,93.8784,94.7928,0.875
11158,132443,18393,94.7928,95.4024,8.997
11159,132444,18393,95.4024,96.4692,0.005
11160,132445,18393,96.4692,97.536,0.043
11161,132446,18393,97.536,98.1456,18.866
11162,132447,18393,98.1456,99.3648,0.123
11163,132448,18393,99.3648,100.584,0.033
11164,132449,18393,100.584,101.1936,0.807
11165,132450,18393,101.1936,102.7176,0.011
11166,132451,18393,102.7176,104.2416,0.009
11167,132452,18393,104.2416,105.7656,0.012
11168,132453,18393,105.7656,107.2896,0.005
11169,132454,18393,107.2896,108.8136,0.003
11170,132455,18393,108.8136,110.3376,0.007
11171,132456,18393,110.3376,111.8616,0.007
11172,132457,18393,111.8616,113.3856,0.003
11173,132458,18393,113.3856,114.9096,0.005
11174,132459,18393,114.9096,116.32387,0.005
11175,132460,18393,116.32387,117.73814,0.003
11176,132461,18393,117.73814,119.15241,0.002
11177,132462,18393,119.15241,120.56668,0.009
11178,132463,18393,120.56668,121.98096,0.005
11179,132464,18393,121.98096,123.58116,0.019
11180,132465,18393,123.58116,124.78512,0.003
11181,132466,18393,124.78512,126.00432,0.021
11182,132467,18394,29.8704,30.48,0.017
11183,132468,18394,30.48,31.3944,0.017
11184,132469,18394,45.72,46.58868,0.017
11185,132470,18394,69.4944,70.7136,0.017
11186,132471,18394,70.7136,71.9328,0.017
11187,132472,18394,71.9328,73.152,0.017
11188,132473,18394,73.152,74.35596,0.017
