,Unnamed: 0,BHID,AT,AZ,DIP
2711,20252,18759,0.0,182.31,70.0
2712,20253,18759,30.48,182.46,65.0
2713,20254,18759,60.96,182.61,64.0
2714,20255,18759,91.44,182.76,60.0
2715,20256,18759,101.8,182.81,68.0
2716,20258,18760,0.0,182.31,50.0
2717,20259,18760,30.48,179.63,48.0
2718,20260,18760,60.96,176.95,48.0
2719,20261,18760,68.27,176.31,47.0
2720,20262,18761,0.0,182.31,70.0
2721,20263,18761,30.48,180.52,66.0
2722,20264,18761,60.96,178.72,66.0
2723,20265,18761,91.44,176.92,65.0
2724,20266,18761,101.8,176.31,64.0
2725,20267,18762,0.0,2.31,90.0
2726,20268,18762,30.48,2.31,90.0
2727,20269,18762,60.96,2.31,90.0
2728,20270,18762,91.44,2.31,90.0
2729,20271,18763,0.0,2.31,70.0
2730,20272,18763,30.48,362.14,70.0
2731,20273,18763,60.96,361.97,69.0
2732,20274,18763,91.44,361.8,69.0
2733,20275,18763,121.92,361.63,69.0
2734,20276,18763,152.4,361.46,70.0
2735,20277,18763,179.83,361.31,71.0
2736,20278,18764,0.0,2.31,35.0
2737,20279,18764,36.57,3.31,35.0
2738,20280,18765,0.0,2.31,90.0
2739,20281,18765,30.48,2.31,90.0
2740,20282,18765,60.96,2.31,90.0
2741,20283,18765,91.44,2.31,89.0
2742,20284,18766,0.0,2.31,70.0
2743,20285,18766,30.48,3.16,69.0
2744,20286,18766,60.96,4.01,69.0
2745,20287,18766,91.44,4.86,69.0
2746,20288,18766,121.92,5.7,69.0
2747,20289,18766,152.4,6.55,69.0
2748,20290,18766,179.83,7.31,69.0
2749,20291,18767,0.0,2.31,37.0
2750,20292,18767,30.48,2.31,37.0
2751,20293,18767,55.47,13.81,38.0
2752,20294,18768,0.0,182.31,75.0
2753,20295,18768,30.48,182.31,75.0
2754,20296,18768,60.96,182.31,75.0
2755,20297,18768,88.39,181.36,76.0
2756,20298,18768,91.44,181.36,75.0
2757,20299,18769,0.0,2.31,63.0
2758,20300,18769,30.48,2.31,60.0
2759,20301,18769,60.96,2.31,60.0
2760,20302,18769,91.44,2.31,60.0
2761,20303,18769,121.92,2.31,60.0
2762,20304,18769,152.4,2.31,60.0
2763,20306,18770,0.0,2.31,45.0
2764,20307,18770,30.48,2.31,45.0
2765,20308,18770,60.96,2.31,45.0
2766,20309,18770,91.44,2.31,45.0
2767,20310,18770,121.92,2.31,45.0
2768,20311,18770,152.4,2.31,45.0
2769,20312,18770,182.88,2.31,45.0
2770,20313,18771,0.0,182.31,70.0
2771,20314,18771,30.48,182.31,69.0
2772,20315,18771,60.96,182.31,68.0
2773,20316,18771,91.44,182.31,67.0
2774,20317,18772,0.0,2.31,57.0
2775,20318,18772,30.48,3.21,57.0
2776,20319,18772,60.96,4.11,57.0
2777,20320,18772,91.44,5.0,57.0
2778,20321,18772,118.87,5.81,56.0
2779,20322,18772,121.92,5.31,56.0
2780,20323,18773,0.0,182.31,70.0
2781,20324,18773,30.48,178.86,70.0
2782,20325,18773,60.96,175.42,70.0
2783,20326,18773,88.39,172.31,70.0
2784,20327,18773,91.44,172.31,70.0
2785,20328,18774,0.0,2.31,70.0
2786,20329,18774,30.48,3.84,70.0
2787,20330,18774,60.96,5.37,70.0
2788,20331,18774,91.44,6.9,69.0
2789,20332,18774,121.92,8.43,69.0
2790,20333,18774,149.35,9.81,68.0
2791,20334,18774,152.4,9.81,69.0
2792,20335,18775,0.0,2.31,45.0
2793,20336,18775,30.48,2.31,44.0
2794,20337,18775,60.96,2.31,44.0
2795,20338,18776,0.0,182.31,70.0
2796,20339,18776,30.48,182.31,69.0
2797,20340,18776,60.96,182.31,68.0
2798,20341,18776,91.44,182.31,68.0
2799,20342,18777,0.0,2.31,70.0
2800,20343,18777,30.48,3.85,70.0
2801,20344,18777,60.96,5.4,70.0
2802,20345,18777,91.44,6.94,69.0
2803,20346,18777,98.75,7.31,70.0
2804,20347,18778,0.0,2.31,45.0
2805,20348,18778,30.48,361.04,40.0
2806,20349,18778,60.96,359.77,40.0
2807,20350,18778,91.44,358.5,40.0
2808,20351,18778,121.92,357.23,39.0
2809,20352,18778,152.4,355.96,38.0
2810,20353,18778,179.83,354.81,38.0
2811,20354,18779,0.0,182.31,60.0
2812,20355,18779,30.48,182.31,59.0
2813,20356,18779,60.96,182.31,59.0
2814,20357,18779,91.44,182.31,57.0
2815,20359,18780,0.0,2.31,75.0
2816,20360,18780,30.48,3.78,75.0
2817,20361,18780,60.96,5.25,75.0
2818,20362,18780,91.44,6.72,75.0
2819,20363,18780,103.63,7.31,74.0
2820,20364,18780,106.68,7.31,75.0
2821,20365,18781,0.0,2.31,55.0
2822,20366,18781,30.48,3.3,55.0
2823,20367,18781,60.96,4.28,54.0
2824,20368,18781,91.44,5.26,55.0
2825,20369,18781,121.92,6.25,55.0
2826,20370,18781,152.4,7.23,53.0
2827,20371,18781,182.88,8.21,53.0
2828,20372,18781,185.92,8.31,56.0
2829,20373,18782,0.0,2.31,35.0
2830,20374,18782,30.48,357.55,35.0
2831,20375,18782,60.96,352.79,35.0
2832,20376,18782,91.44,348.03,35.0
2833,20377,18782,102.41,346.31,36.0
2834,20378,18783,0.0,2.31,55.0
2835,20379,18783,30.48,2.31,54.0
2836,20380,18783,60.96,2.31,55.0
2837,20381,18783,91.44,2.31,55.0
2838,20382,18783,121.92,2.31,56.0
2839,20383,18784,0.0,182.31,65.0
2840,20384,18784,60.96,182.31,64.0
2841,20385,18784,91.44,182.31,64.0
2842,20386,18784,107.89,175.81,63.0
2843,20387,18785,0.0,2.31,60.0
2844,20388,18785,30.48,2.31,55.0
2845,20389,18785,60.96,2.31,55.0
2846,20390,18785,91.44,2.31,58.0
2847,20391,18785,152.4,2.31,59.0
2848,20392,18786,0.0,2.31,35.0
2849,20393,18786,30.48,2.31,39.0
2850,20394,18786,60.96,2.31,39.0
2851,20395,18786,91.44,2.31,41.0
2852,20396,18786,94.48,8.81,43.0
2853,20397,18787,0.0,2.31,57.0
2854,20398,18787,30.48,2.31,56.0
2855,20399,18788,0.0,182.31,70.0
2856,20400,18788,30.48,185.41,68.0
2857,20401,18788,60.96,188.5,67.0
2858,20402,18788,64.0,188.81,67.0
2859,20403,18789,0.0,2.31,63.0
2860,20404,18789,30.48,2.31,60.0
2861,20405,18789,60.96,2.31,60.0
2862,20406,18789,91.44,2.31,60.0
2863,20407,18789,121.92,2.31,60.0
2864,20408,18789,152.4,2.31,60.0
2865,20412,18790,0.0,362.31,40.0
2866,20413,18790,30.48,362.31,40.0
2867,20414,18791,0.0,2.31,75.0
2868,20415,18791,30.48,7.41,74.0
2869,20416,18791,60.96,12.5,73.0
2870,20417,18791,80.77,15.81,75.0
2871,20418,18792,0.0,182.31,80.0
2872,20419,18792,30.48,182.31,80.0
2873,20420,18792,60.96,182.31,80.0
2874,20421,18792,91.44,182.31,79.0
2875,20422,18793,0.0,182.31,70.0
2876,20423,18794,0.0,182.31,85.0
2877,20424,18794,30.48,182.31,85.0
2878,20425,18794,60.96,182.31,85.0
2879,20426,18794,91.44,182.31,85.0
2880,20427,18795,0.0,182.31,75.0
2881,20428,18795,30.48,182.31,76.0
2882,20429,18795,60.96,182.31,75.0
2883,20430,18795,101.19,183.81,74.0
2884,20431,18795,104.24,183.81,75.0
2885,20432,18796,0.0,2.31,73.0
2886,20433,18796,30.48,361.44,73.0
2887,20434,18796,60.96,360.57,73.0
2888,20435,18796,94.48,359.61,74.0
2889,20436,18796,96.01,359.61,73.0
2890,20437,18797,0.0,182.31,73.0
2891,20438,18798,0.0,2.31,85.0
2892,20439,18798,30.48,2.31,85.0
2893,20440,18798,60.96,2.31,85.0
2894,20441,18798,91.44,2.31,86.0
2895,20442,18799,0.0,182.31,72.0
2896,20443,18799,30.48,182.31,71.0
2897,20448,18800,0.0,2.31,83.0
2898,20449,18800,30.48,2.31,83.0
2899,20450,18800,60.96,2.31,83.0
2900,20451,18801,0.0,182.31,75.0
2901,20452,18801,30.48,182.47,75.0
2902,20453,18801,60.96,182.62,75.0
2903,20454,18801,91.44,182.78,74.0
2904,20455,18801,97.53,182.81,75.0
2905,20456,18802,0.0,2.31,82.0
2906,20457,18802,30.48,5.45,82.0
2907,20458,18802,53.34,7.81,81.0
2908,20459,18802,60.96,7.81,82.0
2909,20460,18802,91.44,7.81,82.0
2910,20461,18803,0.0,244.31,60.0
2911,20462,18803,30.48,244.31,60.0
2912,20463,18803,107.89,242.81,60.0
2913,20464,18804,0.0,107.31,45.0
2914,20465,18804,30.48,106.5,45.0
2915,20466,18804,60.96,105.68,45.0
2916,20467,18804,91.44,104.86,45.0
2917,20468,18804,121.92,104.05,46.0
2918,20469,18804,149.35,103.31,46.0
2919,20470,18804,152.4,103.31,46.0
2920,20471,18805,0.0,242.31,47.0
2921,20472,18805,30.48,242.31,47.0
2922,20473,18805,60.96,242.31,47.0
2923,20474,18805,91.44,242.31,49.0
2924,20475,18805,121.92,242.31,49.0
2925,20476,18805,138.07,252.36,51.0
2926,20477,18806,0.0,242.31,50.0
2927,20478,18806,30.48,244.72,49.0
2928,20479,18806,60.96,247.14,47.0
2929,20480,18806,69.49,247.81,47.0
2930,20481,18807,0.0,250.31,50.0
2931,20482,18807,30.48,250.31,50.0
2932,20483,18807,60.96,250.31,50.0
2933,20484,18807,91.44,250.31,49.0
2934,20485,18807,121.92,250.31,49.0
2935,20486,18808,0.0,2.31,45.0
2936,20487,18808,30.48,360.99,45.0
2937,20488,18808,60.96,359.66,45.0
2938,20489,18808,91.44,358.33,45.0
2939,20490,18808,121.92,357.01,44.0
2940,20491,18808,149.35,355.81,43.0
2941,20492,18808,152.4,355.81,43.0
2967,20524,18820,0.0,182.31,45.0
2968,20525,18820,33.52,182.31,45.0
2969,20526,18821,0.0,182.31,45.0
2970,20527,18821,21.33,182.31,45.0
2971,20528,18822,0.0,182.31,45.0
2972,20529,18822,27.43,182.31,45.0
2973,20530,18823,0.0,182.31,45.0
2974,20531,18823,36.57,182.31,45.0
2975,20532,18824,0.0,182.31,45.0
2976,20533,18824,30.48,182.31,45.0
2977,20534,18825,0.0,182.31,45.0
2978,20535,18825,54.86,182.31,45.0
2979,20536,18826,0.0,32.31,60.0
2980,20537,18826,42.67,32.31,60.0
2981,20538,18827,0.0,182.31,45.0
2982,20539,18827,24.38,182.31,45.0
2983,20540,18828,0.0,182.31,45.0
2984,20541,18828,30.48,182.31,45.0
2985,20542,18829,0.0,182.31,45.0
2986,20543,18829,36.57,182.31,45.0
2987,20545,18830,0.0,182.31,45.0
2988,20546,18831,0.0,182.31,45.0
2989,20547,18831,30.48,182.31,45.0
2990,20548,18832,0.0,182.31,45.0
2991,20549,18832,48.76,182.31,45.0
2992,20550,18833,0.0,182.31,45.0
2993,20551,18833,24.38,182.31,45.0
2994,20552,18834,0.0,182.31,45.0
2995,20553,18834,33.52,182.31,45.0
2996,20554,18835,0.0,182.31,45.0
2997,20555,18835,36.57,182.31,45.0
2998,20556,18836,0.0,182.31,45.0
2999,20557,18836,30.48,182.31,45.0
3000,20558,18837,0.0,182.31,45.0
3001,20559,18837,30.48,182.31,45.0
3002,20560,18838,0.0,182.31,45.0
3003,20561,18838,34.74,182.31,45.0
3004,20562,18839,0.0,182.31,45.0
3005,20564,18840,0.0,182.31,45.0
3006,20565,18841,0.0,182.31,45.0
3007,20566,18841,54.86,182.31,45.0
3008,20567,18842,0.0,182.31,45.0
3009,20568,18842,42.67,182.31,45.0
3010,20569,18843,0.0,182.31,45.0
3011,20570,18843A,0.0,182.31,55.0
3012,20571,18843A,48.76,182.31,55.0
3013,20572,18844,0.0,182.31,72.0
3014,20573,18844,44.19,182.31,71.0
3015,20574,18845,0.0,182.31,70.0
3016,20575,18845,30.48,182.31,70.0
3025,20632,19,0.0,353.31,45.0
3026,20633,19,30.48,353.31,47.0
3027,20634,19,60.96,353.31,47.0
3028,20635,19,91.44,353.31,45.0
3029,20636,19,121.92,353.31,44.0
3030,20742,197,0.0,106.81,59.65
3031,20810,2,0.0,173.31,42.0
3032,20811,2,51.81,173.31,37.0
3033,20812,2,92.35,173.31,33.0
3034,20813,2,119.78,173.31,30.0
3035,20814,20,0.0,353.31,45.0
3036,20815,20,30.48,353.31,37.0
3037,20816,20,60.96,353.31,34.0
3038,20817,20,91.44,353.31,31.0
3039,20818,20,121.92,353.31,26.0
3040,20819,20,152.4,353.31,24.0
3041,20944,2092,0.0,181.08,59.08
3042,20945,2093,0.0,2.31,90.0
3043,20946,2094,0.0,361.71,50.0
3044,20947,2095,0.0,3.23,50.97
3045,20948,2096,0.0,359.41,47.9
3046,20949,2097,0.0,5.96,47.28
3047,20950,2098,0.0,360.49,49.2
3048,20951,2099,0.0,3.23,48.1
3049,20952,21,0.0,2.31,55.0
3050,20953,21,30.48,2.31,51.0
3051,20954,21,60.96,2.31,46.0
3052,20955,21,91.44,2.31,43.0
3053,20956,21,121.92,2.31,35.0
3054,20958,2100,0.0,2.31,90.0
3055,20959,2101,0.0,181.79,43.0
3056,20960,2101,71.01,182.31,32.5
3057,20961,2102,0.0,361.14,50.0
3058,20962,2102,67.05,361.31,35.75
3059,20963,2103,0.0,185.26,38.0
3060,20964,2103,30.48,184.31,35.0
3061,20965,2103,91.44,184.31,32.0
3062,20969,2106,0.0,361.89,49.5
3063,20970,2106,60.65,2.31,41.0
3064,20971,2107,0.0,3.31,45.0
3065,20972,2107,75.89,3.31,34.5
3066,20979,2113,0.0,5.04,59.55
3067,20980,2113,60.96,5.04,48.5
3068,20981,2114,0.0,182.73,39.72
3069,20982,2114,75.59,182.73,27.75
3070,20989,2120,0.0,361.31,45.88
3071,20990,2120,83.82,361.31,26.0
3072,20991,2121,0.0,359.14,70.05
3073,20992,2121,77.11,359.14,59.5
3074,21003,2131,0.0,354.31,71.0
3075,21004,2131,91.13,354.31,53.5
3076,21005,2132,0.0,2.74,57.5
3077,21006,2132,91.13,2.31,36.5
3078,21007,2133,0.0,2.31,62.0
3079,21008,2133,65.53,2.31,52.5
3080,21077,2192,0.0,2.31,90.0
3081,21078,2193,0.0,2.31,90.0
3082,21079,2194,0.0,2.31,90.0
3083,21080,2195,0.0,7.68,59.42
3084,21081,2195,60.04,7.31,50.0
3085,21082,2196,0.0,8.31,59.0
3086,21083,2196,43.28,8.31,52.0
3087,21088,22,0.0,353.31,55.0
3088,21089,22,30.48,353.31,55.0
3089,21090,22,60.96,353.31,53.0
3090,21091,22,91.44,353.31,48.0
3091,21092,22,121.92,353.31,45.0
3092,21105,2210,0.0,5.06,46.62
3093,21106,2210,68.88,5.06,37.5
3094,21107,2211,0.0,5.31,43.0
3095,21108,2212,0.0,5.31,44.0
3096,21109,2213,0.0,5.89,49.77
3097,21110,2214,0.0,5.31,50.0
3098,21111,2214,40.53,5.31,47.0
3099,21112,2215,0.0,2.31,53.58
3100,21113,2215,45.72,2.31,48.0
3101,21114,2215,83.51,2.31,45.0
3102,21115,2216,0.0,361.31,54.9
3103,21116,2216,60.96,361.31,47.0
3104,21117,2217,0.0,182.01,58.78
3105,21118,2217,60.35,182.01,48.5
3106,21119,2218,0.0,183.48,60.0
3107,21120,2218,60.35,183.31,52.0
3108,21121,2219,0.0,12.31,62.0
3109,21122,2219,60.35,12.31,58.75
3110,21124,2220,0.0,26.31,85.0
3111,21125,2220,45.72,26.31,87.0
3112,21126,2220,105.46,26.31,83.0
3113,21226,23,0.0,353.31,35.0
3114,21227,23,30.48,353.31,35.0
3115,21228,23,60.96,353.31,30.0
3116,21229,23,91.44,353.31,25.0
3117,21230,23,121.92,353.31,22.0
3118,21231,23,152.4,353.31,20.0
3119,21348,24,0.0,353.31,55.0
3120,21349,24,30.48,353.31,55.0
3121,21350,24,60.96,353.31,50.0
3122,21351,24,91.44,353.31,40.0
3123,21352,24,121.92,353.31,31.0
3124,21353,24,152.4,353.31,28.0
3125,21357,2401,0.0,9.54,42.7
3126,21358,2402,0.0,187.39,44.35
3127,21359,2403,0.0,3.86,43.87
3128,21360,2404,0.0,184.38,44.48
3129,21361,2405,0.0,3.44,43.13
3130,21362,2406,0.0,185.76,45.37
3131,21369,2412,0.0,3.31,46.0
3132,21370,2413,0.0,3.83,44.23
3133,21380,2422,0.0,185.98,31.25
3134,21381,2423,0.0,184.44,47.05
3135,21382,2424,0.0,183.31,43.0
3136,21383,2425,0.0,3.31,44.0
3137,21384,2426,0.0,182.31,46.0
3138,21385,2427,0.0,2.31,46.0
3139,21467,25,0.0,353.31,35.0
3140,21468,25,30.48,353.31,35.0
3141,21469,25,60.96,353.31,34.0
3142,21470,25,91.44,353.31,28.0
3143,21471,25,121.92,353.31,22.0
3144,21472,25,146.3,353.31,19.0
3145,21570,2586,0.0,2.31,90.0
3146,21571,2587,0.0,2.31,90.0
3147,21572,2588,0.0,2.31,90.0
3148,21573,2589,0.0,2.31,90.0
3149,21575,2590,0.0,2.31,90.0
3150,21586,26,0.0,353.31,45.0
3151,21587,26,30.48,353.31,40.0
3152,21705,27,0.0,353.31,45.0
3153,21706,27,30.48,353.31,45.0
3154,21707,27,60.96,353.31,43.0
3155,21708,27,91.44,353.31,37.0
3156,22298,3,0.0,353.31,45.0
3157,23687,4,0.0,353.31,51.0
3158,23688,4,30.48,353.31,42.0
3159,23689,4,60.96,353.31,37.0
3160,23690,4,91.44,353.31,35.5
3161,23691,4,121.92,353.31,32.0
3162,25107,5,0.0,353.31,50.0
3163,25108,5,30.48,353.31,39.0
3164,25109,5,60.96,353.31,35.5
3165,25110,5,91.44,353.31,37.0
3166,25111,5,121.92,353.31,31.0
3167,25400,523,0.0,351.68,63.95
3168,25401,523,30.48,351.31,63.0
3169,25402,523,60.96,351.31,60.0
3170,25403,523,91.44,351.31,59.0
3171,25430,525,0.0,352.44,45.6
3172,25431,525,30.48,352.31,41.0
3173,25432,525,76.2,352.31,34.0
3174,25466,527,0.0,2.31,90.0
3175,25494,529,0.0,2.31,90.0
3176,25519,531,0.0,2.31,90.0
3177,25534,532,0.0,2.31,90.0
3178,25557,534,0.0,2.31,90.0
3179,25597,537,0.0,2.31,90.0
3180,25675,543,0.0,2.31,90.0
3181,25697,545,0.0,2.31,90.0
3182,25889,56,0.0,349.31,32.4
3183,25890,56,30.48,349.31,27.0
3184,25891,56,60.96,349.31,24.0
3185,25892,56,91.44,349.31,21.0
3186,25893,56,121.92,349.31,15.0
3187,26310,59,0.0,167.31,75.0
3188,26311,59,30.48,167.31,70.0
3189,26312,59,60.96,167.31,69.0
3190,26313,59,91.44,167.31,65.0
3191,26314,59,121.92,167.31,61.0
3192,26315,59,144.17,167.31,57.0
3193,26316,59,182.88,167.31,55.0
3194,26317,59,213.36,167.31,51.0
3195,26318,59,243.84,167.31,49.0
3196,26454,6,0.0,353.31,48.0
3197,26455,6,30.48,353.31,51.0
3198,26456,6,60.96,353.31,48.0
3199,26457,60,0.0,347.18,38.0
3200,26458,60,30.48,346.31,32.0
3201,26459,60,60.96,346.31,25.0
3202,26460,60,91.44,346.31,16.0
3203,26461,60,121.92,346.31,11.0
3204,26462,60,152.4,346.31,6.0
3205,26463,60,182.42,346.31,3.0
3206,26600,61,0.0,168.81,75.0
3207,26601,61,30.48,168.31,73.0
3208,26602,61,60.96,168.31,65.0
3209,26603,61,91.44,168.31,57.0
3210,26604,61,121.92,168.31,53.0
3211,26605,61,152.4,168.31,49.0
3212,26606,61,182.88,168.31,45.0
3213,26607,61,213.36,168.31,39.0
3214,26608,61,243.84,168.31,37.0
3215,26609,61,274.32,168.31,36.0
3216,26752,62,0.0,167.31,75.66
3217,26753,62,30.48,167.31,71.0
3218,26754,62,60.96,167.31,68.0
3219,26755,62,91.44,167.31,65.0
3220,26756,62,121.92,167.31,57.0
3221,26885,63,0.0,169.59,75.33
3222,26886,63,30.48,169.31,69.5
3223,26887,63,60.96,169.31,59.0
3224,26888,63,91.44,169.31,55.0
3225,26889,63,121.92,169.31,52.0
3226,26890,63,152.4,169.31,50.0
3227,26891,63,182.88,169.31,45.0
3228,26892,63,213.36,169.31,41.0
3229,26893,63,243.84,169.31,39.0
3230,27016,640,0.0,2.31,90.0
3231,27027,641,0.0,2.31,90.0
3232,27038,642,0.0,2.31,90.0
3233,27049,643,0.0,2.31,90.0
3234,27060,644,0.0,2.31,90.0
3235,27119,649,0.0,2.31,90.0
3236,27131,650,0.0,2.31,90.0
3237,27768,7,0.0,173.31,51.0
3238,27769,7,30.48,173.31,47.0
3239,27770,7,60.96,173.31,49.0
3240,27771,7,91.44,173.31,47.0
3241,27772,7,121.92,173.31,43.0
3242,28509,756,0.0,4.31,45.0
3243,28707,773,0.0,182.31,42.0
3244,29077,8,0.0,173.31,51.0
3245,29078,8,30.48,173.31,51.0
3246,29079,8,60.96,173.31,50.0
3247,29080,8,91.44,173.31,41.0
3248,30794,8925,0.0,188.81,90.0
3249,30795,8925,21.33,188.81,86.5
3250,30796,8925,45.72,188.81,85.75
3251,30797,8925,76.2,188.81,77.0
3252,30798,8925,106.68,188.81,72.5
3253,30799,8925,137.16,188.81,62.25
3254,30800,8925,167.64,188.81,51.5
3255,30801,8925,195.07,188.81,51.0
3256,30813,8933,0.0,193.81,90.0
3257,30814,8933,18.28,193.81,87.5
3258,30815,8933,76.2,193.81,86.5
3259,30816,8933,121.92,193.81,67.0
3260,30817,8933,176.78,193.81,47.0
3261,30902,9,0.0,173.31,46.0
3262,31019,9082,0.0,184.31,90.0
3263,31020,9082,91.44,184.31,83.0
3264,31021,9082,169.16,184.31,65.5
3265,31022,9082,186.84,184.31,68.0
3266,31023,9082,217.62,184.31,62.0
3267,31024,9083,0.0,179.31,90.0
3268,31025,9083,91.44,179.31,76.0
3269,31026,9083,121.92,179.31,68.5
3270,31039,9094,0.0,2.31,75.0
3271,31040,9094,60.96,9.31,75.0
3272,31041,9094,121.92,355.31,82.5
3273,31042,9094,182.88,16.31,79.0
3274,31055,9105,0.0,182.31,90.0
3275,31056,9105,57.91,183.31,78.0
3276,31057,9105,121.92,185.81,70.0
3277,31058,9105,225.85,187.31,56.0
3278,31061,9108,0.0,2.31,70.0
3279,31062,9108,91.44,5.31,70.0
3280,31063,9108,182.88,7.31,63.0
3281,31064,9108,266.7,9.31,52.0
3282,31072,9111,0.0,2.31,76.0
3283,31073,9111,76.2,19.31,79.0
3284,31074,9111,152.4,336.31,80.0
3285,31075,9111,243.84,276.31,83.0
3286,31540,9475,0.0,320.31,90.0
3287,31541,9475,59.43,320.31,82.0
3288,31542,9475,124.96,187.31,58.0
3289,31543,9476,0.0,169.81,90.0
3290,31544,9476,59.43,169.81,81.0
3291,31545,9476,132.58,186.81,58.0
3292,31555,9484,0.0,195.31,90.0
3293,31556,9484,59.43,195.31,79.0
3294,31557,9484,118.87,197.31,67.0
3295,32464,B-479,0.0,93.14,74.0
3296,32585,CE-3090-1,0.0,182.31,80.0
3297,32586,CE-3120-1,0.0,182.31,75.0
3298,32587,CE-3120-2,0.0,2.31,53.0
3299,32588,CE-3135-1,0.0,182.31,75.0
3300,32589,CE-3135-2,0.0,182.31,75.0
3301,32590,CE-3195-1,0.0,362.31,63.0
3302,32591,CE-3195-2,0.0,362.31,75.0
3303,32592,CE-3210-15,0.0,2.31,90.0
3304,32594,CE-3255-14,0.0,182.31,75.0
3305,32595,CE-3255-15,0.0,182.31,80.0
3306,32598,CE-3420-10,0.0,182.31,45.0
3307,32607,CE-3480-4,0.0,182.31,45.0
3308,32608,CE-3480-5,0.0,182.31,45.0
3309,32676,CE-5295-7,0.0,362.31,60.0
3310,32725,E-001,0.0,362.31,45.0
3311,32726,E-001A,0.0,362.31,65.0
3312,32727,E-001A,60.96,362.31,63.0
3313,32728,E-002,0.0,2.31,45.0
3314,32729,E-002A,0.0,2.31,65.0
3315,32730,E-002A,60.96,2.31,68.2
3316,32731,E-003,0.0,2.31,45.0
3317,32732,E-003A,0.0,2.31,65.0
3318,32733,E-004,0.0,182.31,45.0
3319,32734,E-004A,0.0,182.31,60.0
3320,32735,E-004A,60.96,182.31,50.0
3321,32736,E-004B,0.0,182.31,85.0
3322,32737,E-004B,60.96,182.31,84.0
3323,32738,E-005,0.0,2.31,80.0
3324,32739,E-005,60.96,2.31,78.0
3325,32740,E-005A,0.0,182.31,40.0
3326,32741,E-005A,60.96,182.31,35.0
3327,32742,E-006,0.0,2.31,45.0
3328,32743,E-006,60.96,2.31,41.0
3329,32744,E-006,152.4,2.31,34.0
3330,32745,E-006,213.36,2.31,27.0
3331,32746,E-007,0.0,2.31,65.0
3332,32747,E-007,60.96,2.31,56.5
3333,32748,E-007A,0.0,182.31,40.0
3334,32749,E-007A,60.96,182.31,33.0
3335,32750,E-007A,182.88,182.31,26.0
3336,32783,E-018,0.0,2.31,45.0
3337,32784,E-018,60.96,2.31,36.0
3338,32785,E-019,0.0,2.31,45.0
3339,32786,E-019,60.96,2.31,34.5
3340,32787,E-019,176.47,2.31,9.5
3341,32788,E-020,0.0,2.31,45.0
3342,32789,E-020,60.96,2.31,33.0
3343,32790,E-020,147.82,2.31,23.0
3344,32820,E-033,0.0,2.31,60.0
3345,32821,E-033,76.2,2.31,57.0
3346,32822,E-033,152.4,2.31,53.0
3347,32823,E-033,228.6,2.31,47.0
3348,32824,E-033,304.19,2.31,34.5
3349,32839,E-035,0.0,2.31,60.0
3350,32840,E-035,91.44,2.31,55.0
3351,32841,E-035,182.88,2.31,47.0
3352,32842,E-035,274.32,2.31,42.0
3353,32843,E-035,331.62,2.31,35.0
3354,32844,E-036,0.0,361.31,70.0
3355,32845,E-036,91.44,361.31,69.0
3356,32846,E-036,182.88,361.31,67.0
3357,32847,E-036,274.32,361.31,64.0
3358,32848,E-036,365.76,361.31,61.0
3359,32849,E-036,457.2,361.31,58.0
3360,33301,E-231,0.0,3.31,45.0
3361,33302,E-231,60.96,362.11,36.0
3362,33303,E-231,152.4,360.31,22.0
3363,33304,E-232,0.0,3.31,65.0
3364,33305,E-232,60.96,3.31,52.0
3365,33306,E-232,152.4,3.31,41.0
3366,33320,E-240,0.0,172.31,90.0
3367,33321,E-240,60.96,172.31,80.0
3368,33322,E-240,121.92,172.31,77.0
3369,33323,E-240,182.88,172.31,65.0
3370,33324,E-240,243.84,172.31,37.0
3371,33325,E-240,289.56,172.31,33.0
3372,33326,E-242,0.0,182.31,90.0
3373,33327,E-242,60.96,182.31,88.0
3374,33328,E-242,95.09,182.31,83.0
3375,33329,E-242,121.92,182.31,82.0
3376,33330,E-243,0.0,165.31,90.0
3377,33331,E-243,30.48,165.31,89.0
3378,33332,E-243,60.96,165.31,89.0
3379,33333,E-243,86.86,165.31,87.0
3380,33334,E-243,91.44,187.31,87.0
3381,33335,E-243,109.72,187.81,86.0
3382,33336,E-243,124.96,188.31,89.0
3383,33337,E-243,152.4,188.81,87.0
3384,33338,E-243,167.64,189.31,85.0
3385,33339,E-243,182.88,189.81,84.0
3386,33340,E-243,184.4,190.31,85.0
3387,33341,E-243,192.02,190.31,87.0
3388,33342,E-243,213.36,190.31,85.0
3389,33343,E-243,216.4,190.31,85.0
3390,33344,E-243,220.37,190.31,86.0
3391,33345,E-243,245.97,190.31,86.0
3392,33346,E-243,249.32,190.31,84.0
3393,33347,E-243,252.37,190.31,85.0
3394,33348,E-243,281.33,190.31,86.0
3395,33349,E-243,284.98,190.31,85.0
3396,33350,E-243,320.04,190.31,86.0
3397,33351,E-243,358.44,190.31,88.0
3398,33352,E-243,362.71,190.31,85.0
3399,33353,E-243,396.24,190.31,86.0
3400,33354,E-243,426.72,190.31,82.0
3401,33355,E-244,0.0,183.31,89.0
3402,33356,E-244,152.4,187.31,68.0
3403,33357,E-244,228.6,193.31,60.0
3404,33358,E-245,0.0,183.31,89.0
3405,33359,E-245,91.44,183.31,78.0
3406,33360,E-245,243.53,182.31,52.0
